EXTERNALLINK_PK,EXTERNAL_URL,NAME_FIELD,Result
229873,http://www.showme.com/sh/?h=h978kUq,Instructional Video,Success
231791,http://www.showme.com/sh/?h=knLD8hk,Hear More,Success
201963,http://www.showme.com/sh/?h=trcCkF6,Hear More,Success
226625,http://www.showme.com/sh/?h=vTZHBlg,Hear More,Success
226693,http://www.showme.com/sh/?h=vTZHBlg,Hear More,Success
228694,http://www.showme.com/sh/?h=xqpQmRM,See More,Success
224365,http://www.showme.com/sh/?h=z4RpyDI,Hear More,Success
228112,http://www.shsu.edu/txcae/Powerpoints/prepostest/authorpovpostest.html,Do More,Success
85681,http://www.sixtysymbols.com/videos/debroglie.htm,Instructional Video,
232182,http://www.slavevoyages.org/,Do More,Success
232180,http://www.slavevoyages.org/assessment/intro-maps,Do More,
198447,http://www.slideserve.com/apu/universal-themes-in-literature,See More,Success
198478,http://www.slideserve.com/beata/modes-of-third-person-narration,See More,Success
208826,http://www.slideserve.com/jaden/how-to-use-sensory-words,See More,Success
208802,http://www.slideserve.com/nalanie/poetry-vocabulary,See More,Success
201967,http://www.slideshare.net/146online/5th-grade-prefixes-suffixes-roots#btnNext,See More,Success
207265,http://www.slideshare.net/JuanNieto/warm-up-main-activity-and-cooldown-1-eso-secciones,Do More,Success
216386,http://www.slideshare.net/Mariellrenae/8-locomotion-movements-2,Do More,Success
207612,http://www.slideshare.net/MeetYourHappiness/21-low-self-esteem-symptoms,Do More,Success
201990,http://www.slideshare.net/Melodia/tall-tales-presentation#btnPrevious,See More,Success
202974,http://www.slideshare.net/RobinLeRoyKyle/authors-purpose-powerpoint-edmodo-copy-with-audio,See More,Success
206473,http://www.slideshare.net/RosibelCabrera10/eating-disorders-3798403,Do More,Success
228283,http://www.slideshare.net/afinn302/being-a-good-audience-member,See More,Success
201973,http://www.slideshare.net/amie2372/elements-of-a-folktale#btnNext,See More,Success
208835,http://www.slideshare.net/caloughman/concrete-poems-10072187,See More,Success
209020,http://www.slideshare.net/cedmonds813/connotation-denotation?from_search=4,See More,Success
227429,http://www.slideshare.net/ceygloria/music-of-the-renaissance-period,See More,Success
209758,http://www.slideshare.net/deianeira5/prediction-and-inference-presentation-657186,See More,Success
209767,http://www.slideshare.net/deianeira5/questioning-presentation-883322,See More,Success
172462,http://www.slideshare.net/elkissn/fiction-genres,See More,Success
226574,http://www.slideshare.net/elkissn/formal-and-informal-language,See More,Success
203896,http://www.slideshare.net/elonahartjes/setting-goals-the-smart-way,Do More,Success
207276,http://www.slideshare.net/fitsite/is-your-workout-making-you-sick,See More,Success
225287,http://www.slideshare.net/hfryns/foreshadow-flashback,See More,Success
225326,http://www.slideshare.net/hfryns/foreshadow-flashback,See More,Success
203901,http://www.slideshare.net/icti/student-project-peer-pressure,See More,Success
228441,http://www.slideshare.net/jadaniels/reflection-essays-1254665,See More,Success
203982,http://www.slideshare.net/jakeafarr/jake-farr-positive-v-negative-reinforcement,Do More,Success
87496,http://www.slideshare.net/jcrowder/cubism-403196/,Instructional Video,Success
226700,http://www.slideshare.net/jorge86jimenez/how-to-write-an-informative-essay-12978253,See More,Success
206435,http://www.slideshare.net/jovial43/dehydration-17896037,Do More,Success
209660,http://www.slideshare.net/jpennabaker/common-persuasivetechniques-7551735,See More,Success
203997,http://www.slideshare.net/k3stone/video-games-the-virtual-skinner-box,Do More,Success
228108,http://www.slideshare.net/kebrooke/persuasive-ppt-16612875,See More,Success
203928,http://www.slideshare.net/mariana2062/emotional-abuse-presentation,Do More,Success
209752,http://www.slideshare.net/mklingensmith/key-reading-strategies,See More,Success
208871,http://www.slideshare.net/nmcclure/narrative-and-lyric-poetry,See More,Success
204009,http://www.slideshare.net/nutriexcel/nutrition-basic-1-macronutrients-presentation,Do More,Success
198496,http://www.slideshare.net/pkrezinski/dictionary-ppt#btnNext,See More,Success
209026,http://www.slideshare.net/poole7/wording-speeches-rhetorical-devices?from_search=22,See More,Success
201892,http://www.slideshare.net/professorgriffith/verb-tense-3017489#btnNext,See More,Success
228376,http://www.slideshare.net/pullerr/story-map-7006522,See More,Success
203871,http://www.slideshare.net/rickertc/the-six-components-of-health,See More,Success
201943,http://www.slideshare.net/schmeggo/sentence-fragments-and-run-ons#btnNext,See More,Success
208867,http://www.slideshare.net/sharrigan/sonnets-presentation,See More,Success
160925,http://www.slideshare.net/tlieb11/what-is-geography,Do More,Success
207264,http://www.slideshare.net/victorpilates/warm-up-cooldown,See More,Success
227774,http://www.slideshare.net/walkerlj/solving-problems-by-inductive-reasoning,See More,Success
226584,http://www.smart-words.org/transition-words.html,See More,Success
228650,http://www.smithsonianeducation.org/idealabs/myths/symbolsinart/,Do More,
228649,http://www.smithsonianeducation.org/idealabs/myths/symbolsinastory/index.html,See More,
227811,http://www.smithsonianmag.com/history/in-john-they-trust-109294882/,Hear More,Success
227799,http://www.smithsonianmag.com/history/terra-cotta-soldiers-on-the-march-30942673/?no-ist,Hear More,Success
227812,http://www.smithsonianmag.com/smart-news/how-easter-island-statues-walked-to-their-stations-132000402/,Hear More,Success
231021,http://www.snagfilms.com/films/title/the_incredible_human_body1,Instructional Video,
230680,http://www.soccer-training-guide.com/soccer-positions.html#.WL7VwNLyvIU,Need 2 Know,Success
226084,http://www.socialstudiesforkids.com/articles/geography/equatorprimemeridian.htm,See More,Success
206913,http://www.socialstudiesforkids.com/articles/ushistory/monroedoctrine.htm,Do More,Success
168691,http://www.socialstudiesforkids.com/graphics/13mapnew.htm,Do More,Success
229057,http://www.socialstudieshelp.com/economic_systems.htm,Do More,
202774,http://www.sonofthesouth.net/revolutionary-war/explorers/new-world-explorers.htm,Do More,
214252,http://www.sophia.org/ancient-india/ancient-india--3-tutorial,Hear More,Success
207135,http://www.sophia.org/early-renaissance-architecture/early-renaissance-architecture-tutorial,Hear More,Success
223617,http://www.sophia.org/early-renaissance-architecture/early-renaissance-architecture-tutorial,Instructional Video,Success
203560,http://www.sophia.org/perimeter-of-regular-polygons/perimeter-of-regular-polygons--5-tutorial,Hear More,Success
209839,http://www.sophia.org/picking-a-research-topic-tutorial,Hear More,Success
198548,http://www.sophia.org/prewriting/prewriting-tutorial,Hear More,Success
208968,http://www.sophia.org/primary-vs-secondary-sources/primary-vs-secondary-sources--2-tutorial,Hear More,Success
209083,http://www.sophia.org/revising-techniques--4-tutorial,See More,Success
224291,http://www.sophia.org/tutorials/finding-the-volume-of-odd-solids-with-composite-fi--3,See More,Success
201957,http://www.sophia.org/word-repetition/word-repetition-tutorial,Hear More,Success
231810,http://www.sophia.org/word-repetition/word-repetition-tutorial,Hear More,Success
229611,http://www.spanishcentral.com/flashcards/list/meat-fish-seafood,Instructional Video,Success
84590,http://www.spanishdaddy.com/learnspanish/expressingquantity.aspx,Instructional Video,
86010,http://www.spanishdict.com/flashcards/1297/animals-los-animales,Instructional Video,Success
229803,http://www.spanishdict.com/videos/interesar,Instructional Video,Success
144283,http://www.spanishexperto.com/free_spanish_lessons/the_gerund.html,Instructional Video,Success
86485,http://www.spanishlearninglab.com/describe-places-town-in-spanish/,Instructional Video,Success
86292,http://www.spanishtown.ca/spanishforkids/grade1/Spanish_Lesson_7/Kitchen_Utensils_in_Spanish.html#.V-6y9igrJeU,Instructional Video,Success
86694,http://www.spanishtown.ca/spanishforkids/grade1/monthlyvocabulary/month2activities/audio-saladeclase.htm#.V_VRaeUrLrc,Instructional Video,Success
84180,http://www.spanishtown.ca/spanishforkids/grade1/monthlyvocabulary/month2activities/audio-saladeclase.htm#.V_VST-UrLrc,Instructional Video,Success
87045,http://www.spanishtown.ca/spanishforkids/grade1/monthlyvocabulary/month2activities/audio-saladeclase.htm#.V_VVDuUrLrc,Instructional Video,Success
227844,http://www.sparknotes.com/lit/flies/themes.html,Need 2 Know,Success
231348,http://www.sparknotes.com/lit/gatsby/summary.html,Need 2 Know,Success
233858,http://www.sparknotes.com/lit/gatsby/summary/,Need 2 Know,Success
226749,http://www.sparknotes.com/lit/redbadge/quiz.html,Do More,Success
225431,http://www.sparknotes.com/math/prealgebra/integersandrationals/section2.rhtml,See More,Success
231368,http://www.sparknotes.com/shakespeare/hamlet/summary.html,Need 2 Know,Success
227130,http://www.sporcle.com/games/Delphi/bones-of-the-human-body,Do More,Success
209676,http://www.sporcle.com/games/g/candyslogans,Do More,Success
174192,http://www.sporcle.com/games/jeffs21/factorials,Do More,Success
228643,http://www.sporcle.com/games/jmatt22397/a-z-onomatopoeia,Do More,Success
87513,http://www.sporcle.com/games/naqwerty3/francais_lecon_un,Instructional Video,Success
209722,http://www.sporcle.com/games/needapausebutton/missing-word-product-hype-a-z,Do More,Success
228130,http://www.sporcle.com/games/pgrossma/missed-the-pun,Do More,Success
85056,http://www.sportschau.de/weitere/rudern/video-ruder-em--deutschland-achter-holt-gold-100.html,Instructional Video,
209931,http://www.squidoo.com/kingdoms-and-domains-of-life-biology,See More,Success
224929,http://www.srh.noaa.gov/jetstream/synoptic/wxmaps.htm ,Need 2 Know,
230844,http://www.stack.com/video/269266233001/sprint-phases-with-u-s-sprinter-leroy-dixon,Need 2 Know,Success
227180,http://www.statelocalgov.net/,Do More,Success
232114,http://www.statisticshowto.com/mutually-exclusive-event/,Hear More,Success
87554,http://www.stern.de/wirtschaft/job/tipps-fuer-die-jobsuche--diese-fragen-sollten-sie-im-bewerbungsgespraech-stellen-6869862.html,Instructional Video,Success
226163,http://www.stratfordhall.org/educational-resources/teacher-resources/games/,Do More,
169480,http://www.studenthandouts.com/Games-02/FC-The-Scientific-Revolution.html,Do More,Success
226250,http://www.studybass.com/lessons/reading-music/time-signatures/,See More,Success
225282,http://www.studystack.com/flashcard-110898,Do More,Success
198040,http://www.studystack.com/flashcard-969489,Do More,Success
206534,http://www.studystack.com/matching-14392,Do More,Success
166070,http://www.studystack.com/matching-182854,Do More,Success
135448,http://www.sumanasinc.com/webcontent/animations/content/pcr.html,Instructional Video,
230827,http://www.swim-teach.com/swimming-videos.html,Instructional Video,Success
224062,http://www.swingmusic.net/Big_Band_Playlist.html,Instructional Video,
227504,http://www.swingmusic.net/Big_Band_Playlist.html,See More,
231727,http://www.taj-mahal.net/newtaj/,Do More,Success
144201,http://www.tasteofcinema.com/2014/30-essential-latin-american-films-you-need-to-watch/,Instructional Video,Success
231715,http://www.tate.org.uk/context-comment/video/pablo-picassos-three-dancers-tateshots,Hear More,Success
228088,http://www.teach-nology.com/worksheets/critical_thinking/dictionary/ver1/,Do More,Success
232106,http://www.teacherschoice.com.au/Maths_Library/Area%20and%20SA/area_9.htm,Hear More,Success
207552,http://www.teachersdomain.org/asset/rr10_vid_litelem/,Hear More,Success
209900,http://www.teachertube.com/music.php?music_id=3183,Hear More,
229827,http://www.teachertube.com/video/141-131-polya039s-4-step-method-m2u00346-116344?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Hear More,Success
229829,http://www.teachertube.com/video/141-131-polya039s-4-step-method-m2u00346-116344?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Hear More,Success
229830,http://www.teachertube.com/video/141-131-polya039s-4-step-method-m2u00346-116344?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Hear More,Success
85528,http://www.teachertube.com/video/amazon-rainforest-deforestation-226836?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Instructional Video,Success
84033,http://www.teachertube.com/video/amphibian-vs-reptile-96909?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Instructional Video,Success
224688,http://www.teachertube.com/video/argument-17085,Instructional Video,Success
225701,http://www.teachertube.com/video/bald-worm-on-suspense-90262,Hear More,Success
231824,http://www.teachertube.com/video/basics-of-writing-a-research-paper-144004,Hear More,Success
213195,http://www.teachertube.com/video/body-cavities-and-membranes-430426?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Instructional Video,Success
231432,http://www.teachertube.com/video/brown-v-board-of-ed-94807?utm_source=google&utm_medium=video&utm_campaign=preroll&utm_term=search&utm_content=video-ads,Instructional Video,Success
231029,http://www.teachertube.com/video/carrying-capacity-and-limiting-factors-defined-435459,Need 2 Know,Success
86877,http://www.teachertube.com/video/cellular-organelles-255390?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Instructional Video,Success
225290,http://www.teachertube.com/video/characterization-358152,See More,Success
231828,http://www.teachertube.com/video/cite-text-evidence-448611,Hear More,Success
226021,http://www.teachertube.com/video/colloids-and-suspensions-90881,See More,Success
225318,http://www.teachertube.com/video/conflict-in-literature-335082,Hear More,Success
225633,http://www.teachertube.com/video/conflict-in-literature-335082,Hear More,Success
228370,http://www.teachertube.com/video/conflict-in-literature-335082,Hear More,Success
228418,http://www.teachertube.com/video/conflict-in-literature-335082,Hear More,Success
226665,http://www.teachertube.com/video/context-clues-396073,See More,Success
226664,http://www.teachertube.com/video/context-clues-396079,Hear More,Success
225684,http://www.teachertube.com/video/context-clues-91484,Hear More,Success
230988,http://www.teachertube.com/video/cracking-the-advertising-code-240992,Need 2 Know,Success
228140,http://www.teachertube.com/video/denotation-and-connotation-220091,Hear More,Success
224402,http://www.teachertube.com/video/descriptive-writing-118135,Hear More,Success
234241,http://www.teachertube.com/video/drawing-conclusions-391378,Need 2 Know,Success
231916,http://www.teachertube.com/video/dynamic-versus-static-character-309262,See More,Success
231026,http://www.teachertube.com/video/energy-flow-in-ecosystems-161083,Instructional Video,Success
230654,http://www.teachertube.com/video/energy-transformations-63309?utm_source=google&utm_medium=video&utm_campaign=preroll&utm_term=search&utm_content=video-ads,Instructional Video,Success
224157,http://www.teachertube.com/video/english-9-convert-outline-to-rough-draft-363171,Instructional Video,Success
224171,http://www.teachertube.com/video/english-9-convert-outline-to-rough-draft-363171,Instructional Video,Success
231083,http://www.teachertube.com/video/english-9-convert-outline-to-rough-draft-363171,Instructional Video,Success
231125,http://www.teachertube.com/video/english-9-convert-outline-to-rough-draft-363171,Instructional Video,Success
224156,http://www.teachertube.com/video/ethics-cheating-and-plagiarism-264679,Instructional Video,Success
226723,http://www.teachertube.com/video/expository-essay-103637,Hear More,Success
231879,http://www.teachertube.com/video/expository-essay-103637,Hear More,Success
231435,http://www.teachertube.com/video/eyes-on-the-prize-little-rock-nine-94820,Instructional Video,Success
224311,http://www.teachertube.com/video/fact-and-opinion-81963,Hear More,Success
231949,http://www.teachertube.com/video/fact-and-opinion-81963,Hear More,Success
227735,http://www.teachertube.com/video/families-of-instruments-180133,Hear More,Success
160321,http://www.teachertube.com/video/fast-facts-about-liquids-12446?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Instructional Video,Success
231962,http://www.teachertube.com/video/fiction-and-nonfiction-127081,Hear More,Success
231745,http://www.teachertube.com/video/figurative-language-278627,Hear More,Success
231830,http://www.teachertube.com/video/finding-reliable-sources-307048,Hear More,Success
228731,http://www.teachertube.com/video/fitt-principle-video-350493?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Need 2 Know,Success
226550,http://www.teachertube.com/video/flashback-simba-335037,Hear More,Success
226696,http://www.teachertube.com/video/forgotten-language-by-shel-silverstein-94387,Hear More,Success
226980,http://www.teachertube.com/video/formal-vs-informal-writing-whats-the-difference-and-when-to-use-them-360551,Hear More,Success
231832,http://www.teachertube.com/video/formal-vs-informal-writing-whats-the-difference-and-when-to-use-them-360551,Hear More,Success
231892,http://www.teachertube.com/video/four-types-of-sentences-132153,Hear More,Success
227616,http://www.teachertube.com/video/global-concerns-186392,See More,Success
224374,http://www.teachertube.com/video/gotta-keep-reading-173635,Hear More,Success
226072,http://www.teachertube.com/video/hammurabis-code-of-law-250776,See More,Success
86225,http://www.teachertube.com/video/hesss-law-116573?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Instructional Video,Success
224473,http://www.teachertube.com/video/how-to-find-a-theme-334976,Need 2 Know,Success
224394,http://www.teachertube.com/video/how-to-write-a-5-paragraph-essay-285242,Hear More,Success
231773,http://www.teachertube.com/video/independent-and-dependent-clauses-248165,Hear More,Success
231819,http://www.teachertube.com/video/inference-and-drawing-conclusions-295318,Hear More,Success
226654,http://www.teachertube.com/video/inferences-textual-evidence-screencast-345922,Hear More,Success
228304,http://www.teachertube.com/video/internet-safety-31500,Hear More,Success
231743,http://www.teachertube.com/video/introduction-to-literary-analysis-192740,Hear More,Success
224380,http://www.teachertube.com/video/introduction-to-persuasive-writing-128892,Hear More,Success
225914,http://www.teachertube.com/video/laboratory-equipment-290452,See More,Success
228125,http://www.teachertube.com/video/latin-roots-in-cartoons-186318,Hear More,Success
231956,http://www.teachertube.com/video/learn-about-prefixes-396037,Hear More,Success
226591,http://www.teachertube.com/video/lesson-231-run-ons-comma-splices-and-fragments-317323,Hear More,Success
231790,http://www.teachertube.com/video/lets-write-a-short-story-322841,Hear More,Success
231938,http://www.teachertube.com/video/limerick-poems-28167,Hear More,Success
231926,http://www.teachertube.com/video/main-idea-331116,Hear More,Success
231927,http://www.teachertube.com/video/main-idea-437642,Hear More,Success
230653,http://www.teachertube.com/video/mass-vs-weight-125288,Instructional Video,Success
224465,http://www.teachertube.com/video/mla-research-paper-format-in-ms-word-276286,Instructional Video,Success
84322,http://www.teachertube.com/video/momentum-and-collisions-15865?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Instructional Video,Success
230708,http://www.teachertube.com/video/multiple-alleles-and-blood-type-116181,Need 2 Know,Success
226539,http://www.teachertube.com/video/muscular-strength-and-endurance-81040,Instructional Video,Success
224154,http://www.teachertube.com/video/outline-244795,Instructional Video,Success
224170,http://www.teachertube.com/video/outline-244795,Instructional Video,Success
225614,http://www.teachertube.com/video/parts-of-speech-180136,See More,Success
222761,http://www.teachertube.com/video/peer-pressure-189329?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Instructional Video,Success
222850,http://www.teachertube.com/video/peer-pressure-189329?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Hear More,Success
231808,http://www.teachertube.com/video/persuasive-appeals-ethos-logos-pathos-41007,Hear More,Success
160290,http://www.teachertube.com/video/plant-and-animal-cells-255383?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Instructional Video,Success
225375,http://www.teachertube.com/video/plots-made-simple-364959,Hear More,Success
225681,http://www.teachertube.com/video/plots-made-simple-364959,Hear More,Success
227954,http://www.teachertube.com/video/point-of-view-303173,Hear More,Success
225596,http://www.teachertube.com/video/point-of-view-video-284904,Hear More,Success
231923,http://www.teachertube.com/video/points-of-view-139815,Hear More,Success
231870,http://www.teachertube.com/video/prefixes-suffixes-and-roots-rap-126398,Hear More,Success
227519,http://www.teachertube.com/video/problem-solving-process-and-strategy-297746,Hear More,Success
227538,http://www.teachertube.com/video/problem-solving-strategies-58656,See More,Success
228254,http://www.teachertube.com/video/propaganda-testimonials-75990,Hear More,Success
231771,http://www.teachertube.com/video/punctuation-385136,Hear More,Success
231749,http://www.teachertube.com/video/redundancy-and-wordiness-303174,Hear More,Success
224153,http://www.teachertube.com/video/reliable-research-information-121222,Instructional Video,Success
231079,http://www.teachertube.com/video/reliable-research-information-121222,Instructional Video,Success
231121,http://www.teachertube.com/video/reliable-research-information-121222,Instructional Video,Success
231884,http://www.teachertube.com/video/run-on-sentences-110301,Hear More,Success
225632,http://www.teachertube.com/video/setting-and-character-96591,See More,Success
225271,http://www.teachertube.com/video/similes-and-metaphors-video-314716,See More,Success
157671,http://www.teachertube.com/video/situational-irony-the-opposite-of-what-you-think-christopher-warner-416380?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Instructional Video,Success
159519,http://www.teachertube.com/video/situational-irony-the-opposite-of-what-you-think-christopher-warner-416380?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Instructional Video,Success
227564,http://www.teachertube.com/video/solving-everyday-problems-1969,Hear More,Success
227565,http://www.teachertube.com/video/solving-everyday-problems-1969,See More,Success
225562,http://www.teachertube.com/video/solving-quadratic-linear-pairs-algebraically-21126,Instructional Video,Success
207475,http://www.teachertube.com/video/sq3r-how-to-video-274121,Hear More,Success
225305,http://www.teachertube.com/video/story-elements-396045,See More,Success
225358,http://www.teachertube.com/video/summarize-a-story-with-rita-booker--313700,Hear More,Success
225380,http://www.teachertube.com/video/symbolism-pocahantas-335001,Hear More,Success
85278,http://www.teachertube.com/video/taxonomy-scientific-classification-amp-ne-256169?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Instructional Video,Success
228255,http://www.teachertube.com/video/testimonials-156093,See More,Success
224690,http://www.teachertube.com/video/the-apostrophe-25349,Instructional Video,Success
224420,http://www.teachertube.com/video/the-coyote-and-the-turtle-199567,Hear More,Success
231858,http://www.teachertube.com/video/the-highwayman-35635,Hear More,Success
228149,http://www.teachertube.com/video/the-idiom-ninja-175677,Hear More,Success
231430,http://www.teachertube.com/video/the-united-nations-112308,Instructional Video,Success
225219,http://www.teachertube.com/video/tone-and-mood-377186,See More,Success
231825,http://www.teachertube.com/video/topic-selection-for-research-306361,Hear More,Success
231320,http://www.teachertube.com/video/topic-sentences-elaboration-390465,Instructional Video,Success
225226,http://www.teachertube.com/video/translating-word-statements-to-math-40589,Hear More,Success
225611,http://www.teachertube.com/video/types-of-genres-233718,Hear More,Success
228084,http://www.teachertube.com/video/types-of-visual-aids-395288,Hear More,Success
231315,http://www.teachertube.com/video/wasp-women-of-wwii-221242,Instructional Video,Success
231907,http://www.teachertube.com/video/what-is-theme-394350,See More,Success
228025,http://www.teachertube.com/video/writing-a-personal-narrative-90828,Hear More,Success
226609,http://www.teachertube.com/video/writing-an-essay-part1-brainstorming-28914,Hear More,Success
175477,http://www.teachertube.com/viewVideo.php?title=Root_Practice&amp;video_id=126403,Hear More,Success
87667,http://www.teachertube.com/viewVideo.php?video_id=10087&title=1_A_French_Commands_and_Expressions__improved_,Instructional Video,Success
87529,http://www.teachertube.com/viewVideo.php?video_id=11292&title=Christine_et_Phillippe,Instructional Video,Success
87618,http://www.teachertube.com/viewVideo.php?video_id=11342&title=La_Cuisine_Fran_aise,Instructional Video,Success
87589,http://www.teachertube.com/viewVideo.php?video_id=11566&title=1_A_Elle_est_intelligente,Instructional Video,Success
87599,http://www.teachertube.com/viewVideo.php?video_id=115898&title=Transport,Instructional Video,Success
87573,http://www.teachertube.com/viewVideo.php?video_id=15638&title=TGV_et_la_Gare,Instructional Video,Success
208973,http://www.teachertube.com/viewVideo.php?video_id=161454,Hear More,Success
87503,http://www.teachertube.com/viewVideo.php?video_id=16177&title=1a__Intro_to_Calculus,Instructional Video,Success
87564,http://www.teachertube.com/viewVideo.php?video_id=16291&title=1_A_French_School_Supplies__updated_,Instructional Video,Success
87640,http://www.teachertube.com/viewVideo.php?video_id=18002&title=French_alphabet__sounds,Instructional Video,Success
87504,http://www.teachertube.com/viewVideo.php?video_id=18140&title=COUP_Ch__5_Paris_et_Versailles,Instructional Video,Success
209036,http://www.teachertube.com/viewVideo.php?video_id=18412,Hear More,Success
87520,http://www.teachertube.com/viewVideo.php?video_id=19585,Instructional Video,Success
208371,http://www.teachertube.com/viewVideo.php?video_id=208560,Hear More,
155401,http://www.teachertube.com/viewVideo.php?video_id=210490&title=Podcast_6_1___Electrostatic_Force_and_Field,Instructional Video,Success
155411,http://www.teachertube.com/viewVideo.php?video_id=21552,Instructional Video,Success
209015,http://www.teachertube.com/viewVideo.php?video_id=3474,Hear More,Success
209714,http://www.teachertube.com/viewVideo.php?video_id=77095,Hear More,Success
87605,http://www.teachertube.com/viewVideo.php?video_id=79867&title=TRIGONOMETRIC_EQUATIONS,Instructional Video,Success
209010,http://www.teachertube.com/viewVideo.php?video_id=81963,Hear More,Success
155380,http://www.teachertube.com/viewVideo.php?video_id=87341,Instructional Video,Success
223214,http://www.teachertube.com/viewVideo.php?video_id=89136,Instructional Video,Success
223215,http://www.teachertube.com/viewVideo.php?video_id=89136&title=Analyzing_Poetry_&vpkey=,Instructional Video,Success
234025,http://www.teachertube.com/viewVideo.php?video_id=89136&title=Analyzing_Poetry_&vpkey=,Instructional Video,Success
232377,http://www.teachingtreasures.com.au/fungi/interactive9-12.htm,Do More,Success
224673,http://www.ted.com/talks/jon_nguyen_tour_the_solar_system_from_home?language=en,Need 2 Know,Success
224682,http://www.telescope.com/Video-Gallery/In-the-Field/The-Star-Party-Types-Of-Telescopes/pc/-1/c/190/sc/213/p/99894.uts,Instructional Video,Success
223463,http://www.teoria.com/en/reference/c/coda.php,Instructional Video,Success
83359,http://www.teoria.com/en/tutorials/reading/15-ks.php,Instructional Video,Success
226318,http://www.testtakingtips.com/anxiety/,Do More,Success
226314,http://www.testtakingtips.com/test/index.htm,Do More,Success
232129,http://www.testtubegames.com/gravity.html,Do More,Success
197775,http://www.texasbeyondhistory.net/kids/hunting/index.html#main,Do More,Success
163416,http://www.thatquiz.org/tq/practicetest?4xadbiyodq,Do More,Success
232668,http://www.the-map-as-history.com/demos/tome01/The-Congress-of-Vienna-1814-1815.php,Instructional Video,Success
173941,http://www.the-map-as-history.com/demos/tome01/index.php,Do More,Success
173959,http://www.the-map-as-history.com/demos/tome05/index.php,Do More,Success
228826,http://www.the-map-as-history.com/maps/16-european-british-colonies-13-north-america.php,Do More,Success
225399,http://www.the-writers-craft.com/first-person-point-of-view.html,See More,
227153,http://www.theamericanrevolution.org/battles.aspx,Do More,Success
231716,http://www.theartstory.org/movement-dada.htm,Do More,Success
231722,http://www.theartstory.org/movement-minimalism.htm,Do More,Success
208779,http://www.theatlanticcities.com/technology/2012/07/satellite-view-city-change-gifs/2716/,Do More,Success
161412,http://www.thebanmappingproject.com/resources/timeline.html?Page=0,Do More,
226074,http://www.thechinaguide.com/index.php?action=activity/greatWallOfChina,See More,Success
227982,http://www.thecurriculumcorner.com/wp-content/uploads/2012/10/prefixposter.jpg,See More,Success
226436,http://www.thedoctorstv.com/videos/body-composition-measurement,Instructional Video,Success
231994,http://www.thegreatmartinicompany.com/Math-Quick-Quiz/fraction-simplify-quiz.html,Do More,Success
227342,http://www.theguardian.com/artanddesign/interactive/2013/sep/16/history-australian-art-interactive-timeline,Do More,Success
229127,http://www.theguardian.com/world/gallery/2014/jul/14/soviet-union-collapse-in-pictures,Do More,Success
229044,http://www.thegulag.org/exhibits/gulag-timeline,Do More,
236131,http://www.thelawmuseum.org/work/chicago-seven-trial-1969,See More,Success
226785,http://www.themathpage.com/arith/percent-of-a-number.htm ,See More,Success
229152,http://www.theodoreroosevelt.org/site/c.elKSIdOWIiJ8H/b.8344381/k.93E5/The_Soldier.htm,Do More,Success
169289,http://www.theottomans.org/english/art_culture/index.asp,Do More,
227553,http://www.theproblemsite.com/problems/brain-food/2009/,Do More,Success
226613,http://www.theteachertreasury.com/uploads/1/2/5/7/12571349/s438546756726401078_p9_i3_w2550.jpeg,See More,Success
86932,http://www.thevisualmd.com/panel/?c=099.55,Instructional Video,Success
86586,http://www.thevisualmd.com/panel/?c=V74.5,Instructional Video,Success
86685,http://www.thevisualmd.com/read_videoguide/?idu=1083610543&q=Gonorrhea,Instructional Video,Success
230671,http://www.thisvictorianlife.com/photos-of-victorian-women.html,Need 2 Know,
84634,http://www.tht.org.uk/myhiv/HIV-and-you/Simple-science/Stages-of-hiv-infection,Instructional Video,Success
228243,http://www.time4writing.com/writing-essays/writing-the-thesis-statement/,Do More,Success
