EXTERNAL_URL,Result,Details,UpdatedURL
https://www.schooltube.com/video/a36c86c08bd8e6d290ee/Bill-Nye-The-Science-Guy-on-Heat-F..,500,"('Internal Server Error', 'Server got itself in trouble')",
https://www.schooltube.com/video/a9a58ffe2aa44c408dd2/Dangers-of-STDs,Redirected,URL should be updated to match Redirected URL,https://www.schooltube.com/media/Dangers-of-STDs/1_zz1q6r8e
https://www.schooltube.com/video/a9ca19816ea64d3e8889/Themes%20by%20Shmoop,Redirected,URL should be updated to match Redirected URL,https://www.schooltube.com/media/Themes+by+Shmoop/1_pzfyo26x
https://www.schooltube.com/video/ac5441251f3840548ceb/Compare%20and%20Contrast%20by%20Shmoop,Redirected,URL should be updated to match Redirected URL,https://www.schooltube.com/media/Compare+and+Contrast+by+Shmoop/1_7hg60eq8
https://www.schooltube.com/video/ace39006d03e28f416d1/,Redirected,URL should be updated to match Redirected URL,https://www.schooltube.com/media/t/1_vs601amn
https://www.schooltube.com/video/b7de4895bc086b3b83f7/Subject%20Verb%20Agreement,Redirected,URL should be updated to match Redirected URL,https://www.schooltube.com/media/Subject+Verb+Agreement/1_36eqmzm6
https://www.schooltube.com/video/bb0bfb96603b400abe5f/Thesis%20statement,Redirected,URL should be updated to match Redirected URL,https://www.schooltube.com/media/Thesis+statement/1_uiwdvh25
https://www.schooltube.com/video/c13f3ea65b8242ea8a74/Transitions%20by%20Shmoop,Redirected,URL should be updated to match Redirected URL,https://www.schooltube.com/media/Transitions+by+Shmoop/1_s422zs79
"https://www.schooltube.com/video/cba6525550144559afe8/Universal%20Themes,%20Take%20Two%20by%20Shmoop",Redirected,URL should be updated to match Redirected URL,https://www.schooltube.com/media/Universal+Themes%2C+Take+Two+by+Shmoop/1_qys5wk7y
https://www.schooltube.com/video/d0f578f9c6d54baeba4f/Making%20Inferences%20II,Redirected,URL should be updated to match Redirected URL,https://www.schooltube.com/media/Making+Inferences+II/1_rakl2ytc
https://www.schooltube.com/video/e1d899d5f45388912df0/Foreshadowing%20and%20Flashbacks,Redirected,URL should be updated to match Redirected URL,https://www.schooltube.com/media/Foreshadowing+and+Flashbacks/1_k472dz13
https://www.schooltube.com/video/e1d899d5f45388912df0/Foreshadowing%20and%20Flashbacks,Redirected,URL should be updated to match Redirected URL,https://www.schooltube.com/media/Foreshadowing+and+Flashbacks/1_k472dz13
https://www.schooltube.com/video/f0dbb11c0ac4446a8426/A%20Rose%20for%20Emily,Redirected,URL should be updated to match Redirected URL,https://www.schooltube.com/media/A+Rose+for+Emily/1_dj9tmwap
https://www.schooltube.com/video/f78ea5189a3f488581cb/Point%20of%20View,Redirected,URL should be updated to match Redirected URL,https://www.schooltube.com/media/Point+of+View/1_sd7imkdg
https://www.schooltube.com/video/f78ea5189a3f488581cb/Point%20of%20View,Redirected,URL should be updated to match Redirected URL,https://www.schooltube.com/media/Point+of+View/1_sd7imkdg
https://www.sciencebuddies.org/science-fair-projects/project_ideas/Internet_Safety.shtml,Redirected,URL should be updated to match Redirected URL,https://www.sciencebuddies.org/science-fair-projects/references/internet-safety-guide
https://www.sciencechannel.com/tv-shows/greatest-discoveries/videos/100-greatest-discoveries-classification-of-species/,Redirected,URL should be updated to match Redirected URL,https://www.sciencechannel.com/
https://www.sciencechannel.com/tv-shows/greatest-discoveries/videos/100-greatest-discoveries-expanding-universe/,Redirected,URL should be updated to match Redirected URL,https://www.sciencechannel.com/
https://www.sciencedaily.com/videos/590507.htm,404,"('Not Found', 'Nothing matches the given URI')",
https://www.sciencekids.co.nz/gamesactivities/keephealthy.html,Success,,
https://www.sciencekids.co.nz/videos/physics/electricity.html,Success,,
https://www.sciencewiz.com/developer/crossword/index.html#magnetism1,Success,,
https://www.screencast.com/users/Herrwallace/folders/Jing/media/8dbef52b-a9c9-470e-94e3-d1f4e52664b9,404,"('Not Found', 'Nothing matches the given URI')",
https://www.screencast.com/users/Herrwallace/folders/Jing/media/d233d2d7-adf5-43c9-bc7e-2d35b0c8a9ad,404,"('Not Found', 'Nothing matches the given URI')",
https://www.secondstory.com/project/dinosaur-eggs,Redirected,URL should be updated to match Redirected URL,https://archive.secondstory.com/project/dinosaur-eggs
https://www.senorjordan.com/01-comparisons-part-1-masmenos__que/,Success,,
https://www.senorjordan.com/01-el-cuerpo/,Success,,
https://www.senorjordan.com/01-present-tense-ser-descriptions-and-physical-characteristics/,Success,,
https://www.senorjordan.com/01-present-tense-stem-changing-verbs-o-ue/,Success,,
https://www.senorjordan.com/days-of-the-week-revised/,Success,,
https://www.sfsdhistory.com/eras/before-california-statehood,Failed - https,Failed with https; Successful as http,http://www.sfsdhistory.com/eras/before-california-statehood
https://www.sheppardsoftware.com/World_Continents.htm,Success,,
https://www.sheppardsoftware.com/content/animals/kidscorner/endangered_animals/endangered_game.htm,Success,,
https://www.shmoop.com/call-of-the-wild/setting.html,Redirected,URL should be updated to match Redirected URL,https://www.shmoop.com/study-guides/literature/call-of-the-wild/analysis
https://www.shmoop.com/little-women/setting.html,Redirected,URL should be updated to match Redirected URL,https://www.shmoop.com/study-guides/literature/little-women/analysis
https://www.shmoop.com/red-badge-of-courage/quotes-quiz.html,Redirected,URL should be updated to match Redirected URL,https://www.shmoop.com/study-guides/literature/red-badge-of-courage/quotes
https://www.shmoop.com/roll-of-thunder/setting.html,Redirected,URL should be updated to match Redirected URL,https://www.shmoop.com/study-guides/literature/roll-of-thunder/analysis
https://www.shmoop.com/surface-area-volume/congruent-similar-solids.html,Redirected,URL should be updated to match Redirected URL,https://www.shmoop.com/study-guides/math/surface-area-volume/congruent-similar-solids
https://www.shmoop.com/video/Transitions,Redirected,URL should be updated to match Redirected URL,https://www.shmoop.com/video/transitions
https://www.shmoop.com/video/analysis-essay,Success,,
https://www.shmoop.com/video/beowulf,Success,,
https://www.shmoop.com/video/cause-and-effect,Success,,
https://www.shmoop.com/video/comma-splices,Success,,
https://www.shmoop.com/video/compare-and-contrast,Success,,
https://www.shmoop.com/video/descriptive-essay,Success,,
https://www.shmoop.com/video/descriptive-essay,Success,,
https://www.shmoop.com/video/how-to-make-anything-sound-narrative?tag=17910C5297DE4BB2BAE07118407706FF,Success,,
https://www.shmoop.com/video/icarus,Success,,
https://www.shmoop.com/video/meter-in-poetry,Success,,
https://www.shmoop.com/video/misplaced-modifiers,Success,,
https://www.shmoop.com/video/short-stories,Success,,
https://www.shmoop.com/video/sonnets,Success,,
https://www.shmoop.com/video/subject-verb-agreement,Success,,
https://www.shmoop.com/video/summary-vs--analysis,Success,,
https://www.shmoop.com/video/summary-vs--analysis,Success,,
https://www.shmoop.com/video/the-autobiography-of-benjamin-franklin,Success,,
https://www.shmoop.com/video/the-great-gatsby-summary,Success,,
https://www.shmoop.com/video/the-red-badge-of-courage,Success,,
https://www.shmoop.com/video/young_adult_themes,Success,,
https://www.shockwaveaquatics.com/msmsa/UserFiles/File/169525_4_Overview_of_the_Sport_of_Swimming.pdf,Redirected,URL should be updated to match Redirected URL,https://www.teamunify.com/msmsa/UserFiles/File/169525_4_Overview_of_the_Sport_of_Swimming.pdf?team=msmsa
https://www.shodor.org/interactivate/activities/AreaExplorer/,Redirected,URL should be updated to match Redirected URL,http://www.shodor.org/interactivate/activities/AreaExplorer/
https://www.shodor.org/interactivate/activities/DiceTable/,Redirected,URL should be updated to match Redirected URL,http://www.shodor.org/interactivate/activities/DiceTable/
https://www.shodor.org/interactivate/activities/GeneralCoordinates/,Redirected,URL should be updated to match Redirected URL,http://www.shodor.org/interactivate/activities/GeneralCoordinates/
https://www.shodor.org/interactivate/activities/Regression/,Redirected,URL should be updated to match Redirected URL,http://www.shodor.org/interactivate/activities/Regression/
https://www.shodor.org/interactivate/activities/TransmographerTwo/,Redirected,URL should be updated to match Redirected URL,http://www.shodor.org/interactivate/activities/TransmographerTwo/
https://www.shodor.org/interactivate/activities/TriangleExplorer/,Redirected,URL should be updated to match Redirected URL,http://www.shodor.org/interactivate/activities/TriangleExplorer/
https://www.showme.com/sh/?h=4t9Uxou,Success,,
https://www.showme.com/sh/?h=6gmTjoO,Success,,
https://www.showme.com/sh/?h=8WsFr9M,Success,,
https://www.showme.com/sh/?h=ElaGlai,Success,,
https://www.showme.com/sh/?h=Me9qkmu,Success,,
https://www.showme.com/sh/?h=NIuLyNc,Success,,
https://www.showme.com/sh/?h=PE4Q2fQ,Success,,
https://www.showme.com/sh/?h=Xvup93Q,Success,,
https://www.showme.com/sh/?h=dX6pApM,Success,,
https://www.showme.com/sh/?h=fmlzRHk,Success,,
https://www.showme.com/sh/?h=h978kUq,Success,,
https://www.showme.com/sh/?h=knLD8hk,Success,,
https://www.showme.com/sh/?h=trcCkF6,Success,,
https://www.showme.com/sh/?h=vTZHBlg,Success,,
https://www.showme.com/sh/?h=xqpQmRM,Success,,
https://www.showme.com/sh/?h=z4RpyDI,Success,,
https://www.shsu.edu/txcae/Powerpoints/prepostest/authorpovpostest.html,Redirected,URL should be updated to match Redirected URL,https://www.shsu.edu/home/404.html
https://www.sixtysymbols.com/videos/debroglie.htm,Failed - https,Failed with https; Successful as http,http://www.sixtysymbols.com/videos/debroglie.htm
https://www.slavevoyages.org/,Success,,
https://www.slavevoyages.org/assessment/intro-maps,500,"('Internal Server Error', 'Server got itself in trouble')",
https://www.slideserve.com/apu/universal-themes-in-literature,Success,,
https://www.slideserve.com/beata/modes-of-third-person-narration,Success,,
https://www.slideserve.com/jaden/how-to-use-sensory-words,Success,,
https://www.slideserve.com/nalanie/poetry-vocabulary,Success,,
https://www.slideshare.net/146online/5th-grade-prefixes-suffixes-roots#btnNext,Success,,
https://www.slideshare.net/JuanNieto/warm-up-main-activity-and-cooldown-1-eso-secciones,Success,,
https://www.slideshare.net/Mariellrenae/8-locomotion-movements-2,Success,,
https://www.slideshare.net/MeetYourHappiness/21-low-self-esteem-symptoms,Success,,
https://www.slideshare.net/Melodia/tall-tales-presentation#btnPrevious,Success,,
https://www.slideshare.net/RobinLeRoyKyle/authors-purpose-powerpoint-edmodo-copy-with-audio,Success,,
https://www.slideshare.net/RosibelCabrera10/eating-disorders-3798403,Success,,
https://www.slideshare.net/afinn302/being-a-good-audience-member,Success,,
https://www.slideshare.net/amie2372/elements-of-a-folktale#btnNext,Success,,
https://www.slideshare.net/caloughman/concrete-poems-10072187,Success,,
https://www.slideshare.net/cedmonds813/connotation-denotation?from_search=4,Success,,
https://www.slideshare.net/ceygloria/music-of-the-renaissance-period,Success,,
https://www.slideshare.net/deianeira5/prediction-and-inference-presentation-657186,Success,,
https://www.slideshare.net/deianeira5/questioning-presentation-883322,Success,,
https://www.slideshare.net/elkissn/fiction-genres,Success,,
https://www.slideshare.net/elkissn/formal-and-informal-language,Success,,
https://www.slideshare.net/elonahartjes/setting-goals-the-smart-way,Success,,
https://www.slideshare.net/fitsite/is-your-workout-making-you-sick,Success,,
https://www.slideshare.net/hfryns/foreshadow-flashback,Success,,
https://www.slideshare.net/icti/student-project-peer-pressure,Success,,
https://www.slideshare.net/jadaniels/reflection-essays-1254665,Success,,
https://www.slideshare.net/jakeafarr/jake-farr-positive-v-negative-reinforcement,Success,,
https://www.slideshare.net/jcrowder/cubism-403196/,Success,,
https://www.slideshare.net/jorge86jimenez/how-to-write-an-informative-essay-12978253,Success,,
https://www.slideshare.net/jovial43/dehydration-17896037,Success,,
https://www.slideshare.net/jpennabaker/common-persuasivetechniques-7551735,Success,,
https://www.slideshare.net/k3stone/video-games-the-virtual-skinner-box,Success,,
https://www.slideshare.net/kebrooke/persuasive-ppt-16612875,Success,,
https://www.slideshare.net/mariana2062/emotional-abuse-presentation,Success,,
https://www.slideshare.net/mklingensmith/key-reading-strategies,Success,,
https://www.slideshare.net/nmcclure/narrative-and-lyric-poetry,Success,,
https://www.slideshare.net/nutriexcel/nutrition-basic-1-macronutrients-presentation,Success,,
https://www.slideshare.net/pkrezinski/dictionary-ppt#btnNext,Success,,
https://www.slideshare.net/poole7/wording-speeches-rhetorical-devices?from_search=22,Success,,
https://www.slideshare.net/professorgriffith/verb-tense-3017489#btnNext,Success,,
https://www.slideshare.net/pullerr/story-map-7006522,Success,,
https://www.slideshare.net/rickertc/the-six-components-of-health,Success,,
https://www.slideshare.net/schmeggo/sentence-fragments-and-run-ons#btnNext,Success,,
https://www.slideshare.net/sharrigan/sonnets-presentation,Success,,
https://www.slideshare.net/tlieb11/what-is-geography,Success,,
https://www.slideshare.net/victorpilates/warm-up-cooldown,Success,,
https://www.slideshare.net/walkerlj/solving-problems-by-inductive-reasoning,Success,,
https://www.smart-words.org/transition-words.html,Redirected,URL should be updated to match Redirected URL,https://www.smart-words.org/linking-words/transition-words.html
https://www.smithsonianeducation.org/idealabs/myths/symbolsinart/,Failed - https,Failed with https; Successful as http,http://www.smithsonianeducation.org/idealabs/myths/symbolsinart/
https://www.smithsonianeducation.org/idealabs/myths/symbolsinastory/index.html,Failed - https,Failed with https; Successful as http,http://www.smithsonianeducation.org/idealabs/myths/symbolsinastory/index.html
https://www.smithsonianmag.com/history/in-john-they-trust-109294882/,Success,,
https://www.smithsonianmag.com/history/terra-cotta-soldiers-on-the-march-30942673/?no-ist,Success,,
https://www.smithsonianmag.com/smart-news/how-easter-island-statues-walked-to-their-stations-132000402/,Success,,
https://www.snagfilms.com/films/title/the_incredible_human_body1,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://www.soccer-training-guide.com/soccer-positions.html#.WL7VwNLyvIU,Success,,
https://www.socialstudiesforkids.com/articles/geography/equatorprimemeridian.htm,Success,,
https://www.socialstudiesforkids.com/articles/ushistory/monroedoctrine.htm,Success,,
https://www.socialstudiesforkids.com/graphics/13mapnew.htm,Success,,
https://www.socialstudieshelp.com/economic_systems.htm,404,"('Not Found', 'Nothing matches the given URI')",
https://www.sonofthesouth.net/revolutionary-war/explorers/new-world-explorers.htm,Failed - https,Failed with https; Successful as http,http://www.sonofthesouth.net/revolutionary-war/explorers/new-world-explorers.htm
https://www.sophia.org/ancient-india/ancient-india--3-tutorial,Redirected,URL should be updated to match Redirected URL,https://www.sophia.org/user_sessions/new
https://www.sophia.org/early-renaissance-architecture/early-renaissance-architecture-tutorial,Redirected,URL should be updated to match Redirected URL,https://www.sophia.org/user_sessions/new
https://www.sophia.org/early-renaissance-architecture/early-renaissance-architecture-tutorial,Redirected,URL should be updated to match Redirected URL,https://www.sophia.org/user_sessions/new
https://www.sophia.org/perimeter-of-regular-polygons/perimeter-of-regular-polygons--5-tutorial,Redirected,URL should be updated to match Redirected URL,https://www.sophia.org/tutorials/perimeter-of-regular-polygons--5
https://www.sophia.org/picking-a-research-topic-tutorial,Redirected,URL should be updated to match Redirected URL,https://www.sophia.org/tutorials/picking-a-research-topic
https://www.sophia.org/prewriting/prewriting-tutorial,Redirected,URL should be updated to match Redirected URL,https://www.sophia.org/tutorials/prewriting
https://www.sophia.org/primary-vs-secondary-sources/primary-vs-secondary-sources--2-tutorial,Redirected,URL should be updated to match Redirected URL,https://www.sophia.org/tutorials/primary-vs-secondary-sources--2
https://www.sophia.org/revising-techniques--4-tutorial,Redirected,URL should be updated to match Redirected URL,https://www.sophia.org/tutorials/revising-techniques--4
https://www.sophia.org/tutorials/finding-the-volume-of-odd-solids-with-composite-fi--3,Success,,
https://www.sophia.org/word-repetition/word-repetition-tutorial,Redirected,URL should be updated to match Redirected URL,https://www.sophia.org/tutorials/word-repetition
https://www.spanishcentral.com/flashcards/list/meat-fish-seafood,Success,,
https://www.spanishdaddy.com/learnspanish/expressingquantity.aspx,Failed - https,Failed with https; Successful as http,http://www.spanishdaddy.com/learnspanish/expressingquantity.aspx
https://www.spanishdict.com/flashcards/1297/animals-los-animales,Redirected,URL should be updated to match Redirected URL,https://www.spanishdict.com/vocabulary
https://www.spanishdict.com/videos/interesar,Redirected,URL should be updated to match Redirected URL,https://www.spanishdict.com/translate/interesar
https://www.spanishexperto.com/free_spanish_lessons/the_gerund.html,Success,,
https://www.spanishlearninglab.com/describe-places-town-in-spanish/,Success,,
https://www.spanishtown.ca/spanishforkids/grade1/Spanish_Lesson_7/Kitchen_Utensils_in_Spanish.html#.V-6y9igrJeU,Success,,
https://www.spanishtown.ca/spanishforkids/grade1/monthlyvocabulary/month2activities/audio-saladeclase.htm#.V_VRaeUrLrc,Success,,
https://www.spanishtown.ca/spanishforkids/grade1/monthlyvocabulary/month2activities/audio-saladeclase.htm#.V_VST-UrLrc,Success,,
https://www.spanishtown.ca/spanishforkids/grade1/monthlyvocabulary/month2activities/audio-saladeclase.htm#.V_VVDuUrLrc,Success,,
https://www.sparknotes.com/lit/flies/themes.html,Redirected,URL should be updated to match Redirected URL,https://www.sparknotes.com/lit/flies/themes/
https://www.sparknotes.com/lit/gatsby/summary.html,Redirected,URL should be updated to match Redirected URL,https://www.sparknotes.com/lit/gatsby/summary/
https://www.sparknotes.com/lit/gatsby/summary/,Success,,
https://www.sparknotes.com/lit/redbadge/quiz.html,Redirected,URL should be updated to match Redirected URL,https://www.sparknotes.com/lit/redbadge/quiz/
https://www.sparknotes.com/math/prealgebra/integersandrationals/section2.rhtml,Redirected,URL should be updated to match Redirected URL,https://www.sparknotes.com/math/prealgebra/integersandrationals/section2/
https://www.sparknotes.com/shakespeare/hamlet/summary.html,Redirected,URL should be updated to match Redirected URL,https://www.sparknotes.com/shakespeare/hamlet/summary/
https://www.sporcle.com/games/Delphi/bones-of-the-human-body,Success,,
https://www.sporcle.com/games/g/candyslogans,Success,,
https://www.sporcle.com/games/jeffs21/factorials,Success,,
https://www.sporcle.com/games/jmatt22397/a-z-onomatopoeia,Success,,
https://www.sporcle.com/games/naqwerty3/francais_lecon_un,Success,,
https://www.sporcle.com/games/needapausebutton/missing-word-product-hype-a-z,Success,,
https://www.sporcle.com/games/pgrossma/missed-the-pun,Success,,
https://www.sportschau.de/weitere/rudern/video-ruder-em--deutschland-achter-holt-gold-100.html,404,"('Not Found', 'Nothing matches the given URI')",
https://www.squidoo.com/kingdoms-and-domains-of-life-biology,Redirected,URL should be updated to match Redirected URL,https://hubpages.com/education/kingdoms-and-domains-of-life-biology
https://www.srh.noaa.gov/jetstream/synoptic/wxmaps.htm ,Failed,Failed to establish a connection,
https://www.stack.com/video/269266233001/sprint-phases-with-u-s-sprinter-leroy-dixon,Success,,
https://www.statelocalgov.net/,Success,,
https://www.statisticshowto.com/mutually-exclusive-event/,Success,,
https://www.stern.de/wirtschaft/job/tipps-fuer-die-jobsuche--diese-fragen-sollten-sie-im-bewerbungsgespraech-stellen-6869862.html,Success,,
https://www.stratfordhall.org/educational-resources/teacher-resources/games/,404,"('Not Found', 'Nothing matches the given URI')",
https://www.studenthandouts.com/Games-02/FC-The-Scientific-Revolution.html,Success,,
https://www.studybass.com/lessons/reading-music/time-signatures/,Success,,
https://www.studystack.com/flashcard-110898,Success,,
https://www.studystack.com/flashcard-969489,Success,,
https://www.studystack.com/matching-14392,Success,,
https://www.studystack.com/matching-182854,Success,,
https://www.sumanasinc.com/webcontent/animations/content/pcr.html,Failed - https,Failed with https; Successful as http,http://www.sumanasinc.com/webcontent/animations/content/pcr.html
https://www.swim-teach.com/swimming-videos.html,Success,,
https://www.swingmusic.net/Big_Band_Playlist.html,Failed - https,Failed with https; Successful as http,http://www.swingmusic.net/Big_Band_Playlist.html
https://www.swingmusic.net/Big_Band_Playlist.html,Failed - https,Failed with https; Successful as http,http://www.swingmusic.net/Big_Band_Playlist.html
https://www.taj-mahal.net/newtaj/,Success,,
https://www.tasteofcinema.com/2014/30-essential-latin-american-films-you-need-to-watch/,Success,,
https://www.tate.org.uk/context-comment/video/pablo-picassos-three-dancers-tateshots,Redirected,URL should be updated to match Redirected URL,https://www.tate.org.uk/art/artists/pablo-picasso-1767/pablo-picassos-three-dancers
https://www.teach-nology.com/worksheets/critical_thinking/dictionary/ver1/,Success,,
https://www.teacherschoice.com.au/Maths_Library/Area%20and%20SA/area_9.htm,Redirected,URL should be updated to match Redirected URL,https://teacherschoice.com.au/
https://www.teachersdomain.org/asset/rr10_vid_litelem/,Redirected,URL should be updated to match Redirected URL,https://wqed.pbslearningmedia.org/asset/rr10_vid_litelem/
https://www.teachertube.com/music.php?music_id=3183,404,"('Not Found', 'Nothing matches the given URI')",
https://www.teachertube.com/video/141-131-polya039s-4-step-method-m2u00346-116344?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/141-131-polya039s-4-step-method-m2u00346-116344?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page
https://www.teachertube.com/video/amazon-rainforest-deforestation-226836?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/amazon-rainforest-deforestation-226836?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page
https://www.teachertube.com/video/amphibian-vs-reptile-96909?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/amphibian-vs-reptile-96909?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page
https://www.teachertube.com/video/argument-17085,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/argument-17085
https://www.teachertube.com/video/bald-worm-on-suspense-90262,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/bald-worm-on-suspense-90262
https://www.teachertube.com/video/basics-of-writing-a-research-paper-144004,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/basics-of-writing-a-research-paper-144004
https://www.teachertube.com/video/body-cavities-and-membranes-430426?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/body-cavities-and-membranes-430426?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page
https://www.teachertube.com/video/brown-v-board-of-ed-94807?utm_source=google&utm_medium=video&utm_campaign=preroll&utm_term=search&utm_content=video-ads,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/brown-v-board-of-ed-94807?utm_source=google&utm_medium=video&utm_campaign=preroll&utm_term=search&utm_content=video-ads
https://www.teachertube.com/video/carrying-capacity-and-limiting-factors-defined-435459,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/carrying-capacity-and-limiting-factors-defined-435459
https://www.teachertube.com/video/cellular-organelles-255390?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/cellular-organelles-255390?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page
https://www.teachertube.com/video/characterization-358152,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/characterization-358152
https://www.teachertube.com/video/cite-text-evidence-448611,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/cite-text-evidence-448611
https://www.teachertube.com/video/colloids-and-suspensions-90881,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/colloids-and-suspensions-90881
https://www.teachertube.com/video/conflict-in-literature-335082,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/conflict-in-literature-335082
https://www.teachertube.com/video/context-clues-396073,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/context-clues-396073
https://www.teachertube.com/video/context-clues-396079,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/context-clues-396079
https://www.teachertube.com/video/context-clues-91484,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/context-clues-91484
https://www.teachertube.com/video/cracking-the-advertising-code-240992,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/cracking-the-advertising-code-240992
https://www.teachertube.com/video/denotation-and-connotation-220091,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/denotation-and-connotation-220091
https://www.teachertube.com/video/descriptive-writing-118135,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/descriptive-writing-118135
https://www.teachertube.com/video/drawing-conclusions-391378,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/drawing-conclusions-391378
https://www.teachertube.com/video/dynamic-versus-static-character-309262,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/dynamic-versus-static-character-309262
https://www.teachertube.com/video/energy-flow-in-ecosystems-161083,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/energy-flow-in-ecosystems-161083
https://www.teachertube.com/video/energy-transformations-63309?utm_source=google&utm_medium=video&utm_campaign=preroll&utm_term=search&utm_content=video-ads,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/energy-transformations-63309?utm_source=google&utm_medium=video&utm_campaign=preroll&utm_term=search&utm_content=video-ads
https://www.teachertube.com/video/english-9-convert-outline-to-rough-draft-363171,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/english-9-convert-outline-to-rough-draft-363171
https://www.teachertube.com/video/ethics-cheating-and-plagiarism-264679,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/ethics-cheating-and-plagiarism-264679
https://www.teachertube.com/video/expository-essay-103637,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/expository-essay-103637
https://www.teachertube.com/video/eyes-on-the-prize-little-rock-nine-94820,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/eyes-on-the-prize-little-rock-nine-94820
https://www.teachertube.com/video/fact-and-opinion-81963,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/fact-and-opinion-81963
https://www.teachertube.com/video/families-of-instruments-180133,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/families-of-instruments-180133
https://www.teachertube.com/video/fast-facts-about-liquids-12446?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/fast-facts-about-liquids-12446?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page
https://www.teachertube.com/video/fiction-and-nonfiction-127081,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/fiction-and-nonfiction-127081
https://www.teachertube.com/video/figurative-language-278627,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/figurative-language-278627
https://www.teachertube.com/video/finding-reliable-sources-307048,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/finding-reliable-sources-307048
https://www.teachertube.com/video/fitt-principle-video-350493?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/fitt-principle-video-350493?utm_source=video-google&utm_medium=video-view&utm_term=video&utm_content=video-page&utm_campaign=video-view-page
https://www.teachertube.com/video/flashback-simba-335037,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/flashback-simba-335037
https://www.teachertube.com/video/forgotten-language-by-shel-silverstein-94387,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/forgotten-language-by-shel-silverstein-94387
https://www.teachertube.com/video/formal-vs-informal-writing-whats-the-difference-and-when-to-use-them-360551,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/formal-vs-informal-writing-whats-the-difference-and-when-to-use-them-360551
https://www.teachertube.com/video/four-types-of-sentences-132153,Redirected,URL should be updated to match Redirected URL,https://www.teachertube.com/videos/four-types-of-sentences-132153
