HTTPS,Result,Details,UpdatedURL
"https://en.wikipedia.org/wiki/To_be,_or_not_to_be",Success,,
https://en.wikipedia.org/wiki/To_kill_a_mockingbird,Success,,
https://en.wikipedia.org/wiki/Tonality,Success,,
https://en.wikipedia.org/wiki/Tone_cluster,Success,,
https://en.wikipedia.org/wiki/Toni_Morrison,Success,,
https://en.wikipedia.org/wiki/Traditional,Success,,
https://en.wikipedia.org/wiki/Traditional_Chinese_character,Success,,
https://en.wikipedia.org/wiki/Traditional_chinese,Success,,
https://en.wikipedia.org/wiki/Traditional_chinese_medicine,Success,,
https://en.wikipedia.org/wiki/Tragedy,Success,,
https://en.wikipedia.org/wiki/Transcendentalism,Success,,
https://en.wikipedia.org/wiki/Transfer_of_the_sovereignty_of_Hong_Kong,Success,,
https://en.wikipedia.org/wiki/Treasuries,Success,,
https://en.wikipedia.org/wiki/Trench_warfare,Success,,
https://en.wikipedia.org/wiki/Tritone,Success,,
https://en.wikipedia.org/wiki/Trojan_horse,Success,,
https://en.wikipedia.org/wiki/Truancy,Success,,
https://en.wikipedia.org/wiki/Trumpet,Success,,
https://en.wikipedia.org/wiki/Tuskegee_Study_of_Untreated_Syphilis_in_the_Negro_Male,Success,,
https://en.wikipedia.org/wiki/Twenty_questions,Success,,
https://en.wikipedia.org/wiki/Twist_ending,Success,,
https://en.wikipedia.org/wiki/Typographical_ligature,Success,,
https://en.wikipedia.org/wiki/Uncertainty_principle,Success,,
https://en.wikipedia.org/wiki/Unemployment,Success,,
https://en.wikipedia.org/wiki/Unesco,Success,,
https://en.wikipedia.org/wiki/United_Nations_System_of_National_Accounts,Success,,
https://en.wikipedia.org/wiki/United_States_National_Slavery_Museum,Success,,
https://en.wikipedia.org/wiki/United_States_Navy#History,Success,,
https://en.wikipedia.org/wiki/United_States_antitrust_law,Success,,
"https://en.wikipedia.org/wiki/United_States_presidential_election,_1868",Success,,
"https://en.wikipedia.org/wiki/United_States_presidential_election,_1928",Success,,
https://en.wikipedia.org/wiki/United_states_public_debt,Success,,
https://en.wikipedia.org/wiki/Valence_electron,Success,,
https://en.wikipedia.org/wiki/Valencia,Success,,
https://en.wikipedia.org/wiki/Vapor_pressure,Success,,
https://en.wikipedia.org/wiki/Venn_diagram,Success,,
https://en.wikipedia.org/wiki/Vietnamese_language,Success,,
https://en.wikipedia.org/wiki/Virtual_education,Success,,
https://en.wikipedia.org/wiki/Virtual_worlds,Success,,
https://en.wikipedia.org/wiki/Virus,Success,,
https://en.wikipedia.org/wiki/Vladimir_lenin,Success,,
https://en.wikipedia.org/wiki/Wall_Street_Crash,Success,,
https://en.wikipedia.org/wiki/Wall_Street_Crash_of_1929,Success,,
https://en.wikipedia.org/wiki/Walnut,Success,,
https://en.wikipedia.org/wiki/Walz_v._Tax_Commission,Success,,
https://en.wikipedia.org/wiki/Washington_Irving,Success,,
https://en.wikipedia.org/wiki/Water,Success,,
https://en.wikipedia.org/wiki/Water_vapor,Success,,
https://en.wikipedia.org/wiki/Watermelon,Success,,
https://en.wikipedia.org/wiki/Wealth_distribution,Success,,
https://en.wikipedia.org/wiki/Weather_forecasting,Success,,
https://en.wikipedia.org/wiki/Web_server,Success,,
https://en.wikipedia.org/wiki/Welfare_state,Success,,
https://en.wikipedia.org/wiki/Western_schism,Success,,
https://en.wikipedia.org/wiki/White_matter,Success,,
https://en.wikipedia.org/wiki/Whole_tone_scale,Success,,
https://en.wikipedia.org/wiki/Wikipedia:Community_portal,Success,,
https://en.wikipedia.org/wiki/Wikipedia:Manual_of_Style_%28text_formatting%29,Success,,
https://en.wikipedia.org/wiki/Wikipedia:Manual_of_Style_%28titles%29,Success,,
https://en.wikipedia.org/wiki/Wikipedia:Manual_of_Style_(titles),Success,,
https://en.wikipedia.org/wiki/Wilfred_owen,Success,,
https://en.wikipedia.org/wiki/Willa_Cather,Success,,
https://en.wikipedia.org/wiki/William_Cullen_Bryant,Success,,
https://en.wikipedia.org/wiki/William_Golding,Success,,
https://en.wikipedia.org/wiki/William_wordsworth,Success,,
https://en.wikipedia.org/wiki/Winston_churchill,Success,,
https://en.wikipedia.org/wiki/Winter_melon,Success,,
https://en.wikipedia.org/wiki/Word,Success,,
https://en.wikipedia.org/wiki/World-systems_theory,Success,,
https://en.wikipedia.org/wiki/World_exhibition,Success,,
https://en.wikipedia.org/wiki/World_wide_web,Success,,
https://en.wikipedia.org/wiki/Writing_style,Success,,
https://en.wikipedia.org/wiki/Written_Chinese,Success,,
https://en.wikipedia.org/wiki/Wto,Success,,
https://en.wikipedia.org/wiki/Wu_xing,Success,,
https://en.wikipedia.org/wiki/Xhtml,Success,,
https://en.wikipedia.org/wiki/Xi%27an,Success,,
https://en.wikipedia.org/wiki/Xia_dynasty,Success,,
https://en.wikipedia.org/wiki/Xinhai_revolution,Success,,
https://en.wikipedia.org/wiki/Xiongnu,Success,,
https://en.wikipedia.org/wiki/Xu_Beihong,Success,,
https://en.wikipedia.org/wiki/Yangmingshan_National_Park,Success,,
https://en.wikipedia.org/wiki/Yangtze_river,Success,,
https://en.wikipedia.org/wiki/Yao_ming,Success,,
https://en.wikipedia.org/wiki/Yellow-tailed_woolly_monkey,Success,,
https://en.wikipedia.org/wiki/Yellow_river,Success,,
https://en.wikipedia.org/wiki/Yield_(chemistry),Success,,
https://en.wikipedia.org/wiki/Yin_and_yang,Success,,
https://en.wikipedia.org/wiki/Yonghe_Temple,Success,,
https://en.wikipedia.org/wiki/Yucca_Mountain_nuclear_waste_repository,Success,,
https://en.wikipedia.org/wiki/Yushan_National_Park,Success,,
https://en.wikipedia.org/wiki/Yuyuan_Garden,Success,,
https://en.wikipedia.org/wiki/Yves_Saint_Laurent_%28designer%29,Success,,
https://en.wikipedia.org/wiki/Z%C3%B2ngzi,Success,,
https://en.wikipedia.org/wiki/Zhang_Yimou,Success,,
https://en.wikipedia.org/wiki/Zhou_dynasty,Success,,
https://en.wikipedia.org/wiki/Zoology,Success,,
https://en.wikiquote.org/wiki/Confucius#Chapter_I,Success,,
https://en.wikisource.org/wiki/America_and_the_War,Success,,
https://en.wikisource.org/wiki/Casey_Jones,Success,,
https://en.wikisource.org/wiki/The_Prelude_(Wordsworth)/Book_IX,Success,,
https://en.wiktionary.org/wiki/%e6%b1%89%e5%ad%97,Success,,
https://en.wiktionary.org/wiki/%e6%bc%a2%e5%ad%97,Success,,
https://en.writecheck.com/types-of-plagiarism/,Success,,
https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcS9G9Kh-9ScFFCzVXRRicH8ukyiVqbC14TAE-Yq8Sj-ww1EWxhrUQ,Success,,
https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcT5dd1BW9wzDZDTWCKjpYN3sI3Njs7Uh_chOUVl_RRxhtWjsU8L,404,"('Not Found', 'Nothing matches the given URI')",
https://encyclopedia.ushmm.org/content/en/article/treaty-of-versailles,Success,,
https://encyclopedia.ushmm.org/content/en/map/german-annexation-of-the-sudetenland-1938,Success,,
https://encyclopedia.ushmm.org/en,Success,,
https://encyclopedia.ushmm.org/en&amp;ModuleId=10005142,404,"('Not Found', 'Nothing matches the given URI')",
https://encyclopedia2.thefreedictionary.com/virtual+work+principle,Success,,
https://energie-kosten-reduzieren.de/,Success,,
https://energyeducation.ca/encyclopedia/Electromagnetic_force,Success,,
https://energyeducation.ca/encyclopedia/Heat_transfer_mechanisms,Success,,
https://energyeducation.ca/encyclopedia/Power_plant,Success,,
https://energyeducation.ca/encyclopedia/Pressurized_water_reactor,Success,,
https://energyinformative.org/nuclear-energy-pros-and-cons/,Success,,
https://engineering.linkedin.com/49/linkedin-coding-competitions-graph-coloring-haskell-c-and-java,Success,,
https://engineering.mit.edu/engage/ask-an-engineer/whats-the-difference-between-ac-and-dc/,Success,,
https://engineeringtv.com/blogs/etv/archive/2008/06/03/cyclone-external-combustion-engine.aspx,Failed,Failed to establish a connection,
https://engineeringworks.tamu.edu/?p=41,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://english-zone.com/writing/parts-story.html,Success,,
https://english.allnet.cn/Briefing/content!Brief-Introduction-of-Xi-an-City!637102eb.html,Failed,Failed to establish a connection,
https://english.best/tests/english-slang-idioms-111/,Success,,
https://english.china.com/zh_cn/culture_history/heritages/11023762/20040907/11867381.html,Success,,
https://english.csuci.edu/program/sampleessay.htm,Success,,
https://english.gov.cn/2005-08/10/content_28290.htm,404,"('Not Found', 'Nothing matches the given URI')",
https://english.gov.cn/2005-10/10/content_75663.htm,404,"('Not Found', 'Nothing matches the given URI')",
https://english.gov.cn/2006-02/08/content_182618.htm,404,"('Not Found', 'Nothing matches the given URI')",
https://english.gov.cn/2006-04/05/content_245361.htm,404,"('Not Found', 'Nothing matches the given URI')",
https://english.rednet.cn/c/2008/04/21/1489760.htm,404,"('Not Found', 'Nothing matches the given URI')",
https://english11advanced.wikispaces.com/share/view/22231169,Success,,
https://englishgrammarsecrets.com/,Success,,
https://englishhistory.net/tudor/monarchs/queen-elizabeth-i/,Success,,
https://englishlive.ef.com/blog/how-to-take-notes-in-english/,404,"('Not Found', 'Nothing matches the given URI')",
https://englishplus.com/grammar/00000021.htm,Success,,
https://englishplus.com/grammar/00000357.htm,Success,,
https://enlyton.com/top-5-sticky-site-tips/,404,"('Not Found', 'Nothing matches the given URI')",
https://enpundit.com/cgi-sys/suspendedpage.cgi,Success,,
https://entertainment.howstuffworks.com/physics-of-football3.htm,Success,,
https://entertainment.time.com/2012/05/02/rufus-wainwrights-out-of-the-game-the-experimental-singer-songwriter-goes-mainstream/?iid=ent-main-music-reviews-widget,Success,,
https://enviroliteracy.org/air-climate-weather/biogeochemical-cycles/nitrogen-cycle/,Success,,
https://enviroliteracy.org/air-climate-weather/biogeochemical-cycles/phosphorus-cycle/,Success,,
https://environmental-realm.blogspot.com/2012/04/importance-of-buffers-in-physiological.html,Success,,
https://eo.ucar.edu/kids/green/cycles6.htm,Success,,
https://epic.uchicago.edu/events/event/the-fracking-debate-the-pros-cons-and-lessons-learned-from-the-u-s-energy-boom/,Success,,
https://eqi.org/summary.htm,Success,,
https://erc.msh.org/quality/dca.cfm,404,"('Not Found', 'Nothing matches the given URI')",
https://eresources.loc.gov/,Success,,
https://es.educaplay.com/recursos-educativos/3088595-falsos_amigos.html,Success,,
https://es.educaplay.com/recursos-educativos/770901-de_viaje_en_avion.html,Success,,
https://es.unesco.org/countries/ecuador,Success,,
https://es.wikipedia.org/wiki/Alejandro_Sanz,Success,,
https://es.wikipedia.org/wiki/Antecedentes_de_la_independencia_de_la_Am%C3%A9rica_Hispana,Success,,
https://es.wikipedia.org/wiki/Antonio_Jos%C3%A9_de_Sucre,Success,,
https://es.wikipedia.org/wiki/Atenci%C3%B3n,Success,,
https://es.wikipedia.org/wiki/Bernardo_O'Higgins,Success,,
https://es.wikipedia.org/wiki/Beso_en_la_mejilla#Latinoam.C3.A9rica,Success,,
https://es.wikipedia.org/wiki/Buena_fe,Success,,
https://es.wikipedia.org/wiki/Canal_de_Panam%C3%A1,Success,,
https://es.wikipedia.org/wiki/Castilla-La_Mancha,Success,,
https://es.wikipedia.org/wiki/Castilla_y_le%C3%B3n,Success,,
https://es.wikipedia.org/wiki/Ceuta,Success,,
https://es.wikipedia.org/wiki/Cine_espa%C3%B1ol#El_nuevo_cine_espa.C3.B1ol,Success,,
https://es.wikipedia.org/wiki/Cine_latinoamericano,Success,,
https://es.wikipedia.org/wiki/Comunidad_del_caribe,Success,,
https://es.wikipedia.org/wiki/Conjunci%C3%B3n_(astronom%C3%ADa),Success,,
https://es.wikipedia.org/wiki/Danzas_peruanas,Success,,
https://es.wikipedia.org/wiki/Dialecto_del_castellano_en_Filipinas,Success,,
https://es.wikipedia.org/wiki/Diego_Rivera,Success,,
https://es.wikipedia.org/wiki/El_pulpo_est%C3%A1_crudo,Success,,
https://es.wikipedia.org/wiki/Fernando_Botero,Success,,
https://es.wikipedia.org/wiki/Festival_Iberoamericano_de_Teatro_de_Bogot%C3%A1,Success,,
https://es.wikipedia.org/wiki/Floricultura,Success,,
https://es.wikipedia.org/wiki/Guinea_ecuatorial,Success,,
https://es.wikipedia.org/wiki/Latino_(Estados_Unidos),Success,,
https://es.wikipedia.org/wiki/Manuel_Belgrano,Success,,
https://es.wikipedia.org/wiki/Melilla,Success,,
https://es.wikipedia.org/wiki/Ocio,Success,,
https://es.wikipedia.org/wiki/Parque_Nacional_Dari%C3%A9n,Success,,
https://es.wikipedia.org/wiki/Patagonia,Success,,
https://es.wikipedia.org/wiki/Patrimonio,Success,,
https://es.wikipedia.org/wiki/Puerta_de_Alcal%C3%A1,Success,,
https://es.wikipedia.org/wiki/Puerto_Rico,Success,,
https://es.wikipedia.org/wiki/Republica_dominicana,Success,,
"https://es.wikipedia.org/wiki/Ripley,_%C2%A1aunque_usted_no_lo_crea!",Success,,
https://es.wikipedia.org/wiki/Salto_%C3%81ngel,Success,,
https://es.wikipedia.org/wiki/Salvador_Dal%C3%AD,Success,,
https://es.wikipedia.org/wiki/Siesta,Success,,
https://es.wikipedia.org/wiki/Sim%C3%B3n_Bol%C3%ADvar,Success,,
https://es.wikipedia.org/wiki/Sistema_m%C3%A9trico_decimal,Success,,
https://es.wikipedia.org/wiki/Superlativo,Success,,
https://es.wikipedia.org/wiki/Ta%C3%ADno,Success,,
https://es.wikipedia.org/wiki/Telemundo,Success,,
https://es.wikipedia.org/wiki/Violeta_Parra,Success,,
https://es.wiktionary.org/wiki/Categor%C3%ADa:Palabras_de_origen_griego,Success,,
https://eschooltoday.com/ecosystems/levels-of-organisation-in-an-ecosystem.html,404,"('Not Found', 'Nothing matches the given URI')",
https://esciencenews.com/articles/2008/05/12/how.embryonic.stem.cells.develop.tissue.specific.cells.demonstrated,Success,,
https://esciencenews.com/articles/2008/05/21/many.paths.few.destinations.how.stem.cells.decide.what.theyll.be,Success,,
https://esciencenews.com/articles/2008/11/25/understanding.how.oxidative.stress.impairs.endothelial.progenitor.cell.function,Success,,
https://esciencenews.com/articles/2009/01/06/scrawny.gene.keeps.stem.cells.healthy,Success,,
https://esciencenews.com/dictionary/mouse.embryonic.stem.cells,Success,,
https://escmarzano.wikispaces.com/4.+homework+and+practice,Success,,
https://essayinfo.com/,Success,,
https://essayinfo.com/essays/5-paragraph-essay/,Success,,
https://essayinfo.com/essays/cause-and-effect-essay/,Success,,
https://essayinfo.com/essays/narrative-essay/,Success,,
https://essayinfo.com/essays/persuasive-essay/,Success,,
https://esseacourses.strategies.org/cycleb.yellowstone.essanalysis.html,Failed,Failed to establish a connection,
https://esurvey.tlt.psu.edu/Survey.aspx?s=246aa3a5c4b64bb386543eab834f8e75,Failed,Failed to establish a connection,
https://etc.usf.edu/lit2go/218/a-short-account-of-the-history-of-mathematics/5529/bonaventura-cavalieri/,Success,,
https://etc.usf.edu/maps/galleries/us/minerals/index.php?pagenum_recordset1=1,Success,,
https://etc.usf.edu/maps/pages/3600/3696/3696.htm,Success,,
https://etext.virginia.edu/etcbin/toccer-new2?id=GlaTrif.sgm&amp;images=images/modeng&amp;data=/texts/english/modeng/parsed&amp;tag=public&amp;part=all,404,"('Not Found', 'Nothing matches the given URI')",
https://etext.virginia.edu/salem/witchcraft/Perley/,404,"('Not Found', 'Nothing matches the given URI')",
https://ethiopianhistory.com/,Success,,
https://ethw.org/Fessenden's_Christmas_Eve_Broadcast,Success,,
https://etiquetaybuenosmodales.blogspot.com/2007/05/el-saludo.html,Success,,
https://eurodad.org/uploadedfiles/whats_new/reports/untying%20the%20knots%20-%20how%20the%20wb%20is%20failing%20to%20deliver%20real%20change%20on%20conditionality.pdf,Success,,
https://europa.eu/,Success,,
https://europa.eu/european-union/about-eu/countries_fr,Success,,
https://europa.eu/european-union/index_de,Success,,
https://europa.eu/european-union/index_en,Success,,
https://europeanhistory.boisestate.edu/reformation/france/16thc.shtml,Failed,Failed to establish a connection,
https://everything2.com/index.pl?node_id=1316220,Success,,
https://everything2.com/index.pl?node_id=1486844,Success,,
https://everything2.com/index.pl?node_id=761836,Success,,
https://everything2.com/title/ode%2520to%2520the%2520west%2520wind,Success,,
https://evestigate.com/,Success,,
https://evirtualguru.com/books/ncert/12class/+2%20English/Books/Flamingo/Prose/ch-4.pdf,522,,
https://evolution.berkeley.edu/evolibrary/article/0_0_0/evo_18,Success,,
https://evolution.berkeley.edu/evolibrary/article/0_0_0/evo_36,Success,,
https://evolution.berkeley.edu/evolibrary/article/0_0_0/evo_40,Success,,
https://evolution.berkeley.edu/evolibrary/article/0_0_0/mutations_03,Success,,
https://evolution.berkeley.edu/evolibrary/article/0_0_0/sneakermales_01,Success,,
https://evolution.berkeley.edu/evolibrary/article/4_0_0/evo_17,Success,,
https://evolution.berkeley.edu/evolibrary/article/_0/endosymbiosis_01,Success,,
https://evolution.berkeley.edu/evolibrary/article/_0/history_13,Success,,
https://evolution.berkeley.edu/evolibrary/article/arthropodstory,Success,,
https://evolution.berkeley.edu/evolibrary/article/biowarfare_01,Success,,
https://evolution.berkeley.edu/evolibrary/article/evo_25,Success,,
https://evolution.berkeley.edu/evolibrary/article/genovspheno_01,Success,,
https://evolution.berkeley.edu/evolibrary/article/history_09,Success,,
https://evolution.berkeley.edu/evolibrary/article/history_15,Success,,
https://evolution.berkeley.edu/evolibrary/article/massextinct_09,Success,,
https://evolution.berkeley.edu/evolibrary/article/mutations_01,Success,,
https://evolution.berkeley.edu/evolibrary/home.php,Success,,
https://evolution.berkeley.edu/evolibrary/news/071101_genealogy,Success,,
https://ew.com/books/2017/01/18/barack-obama-book-recommendations/,Success,,
https://examples.yourdictionary.com/example-adjective-clauses.html,Success,,
https://examples.yourdictionary.com/examples-of-genotype-phenotype.html,Success,,
https://examples.yourdictionary.com/examples-of-hyperboles.html,Success,,
https://examples.yourdictionary.com/examples-of-inference.html,Success,,
https://examples.yourdictionary.com/examples-of-semantic-memory.html,Success,,
https://examples.yourdictionary.com/examples-of-simile-poems.html,Success,,
https://examples.yourdictionary.com/examples-of-situational-irony.html,Success,,
https://examples.yourdictionary.com/examples-of-synonyms.html,Success,,
"https://examples.yourdictionary.com/examples/character-trait-examples.html
",404,"('Not Found', 'Nothing matches the given URI')",
https://examples.yourdictionary.com/homeostasis-examples.html,Success,,
https://examples.yourdictionary.com/law-of-conservation-of-energy-examples.html,Success,,
https://examples.yourdictionary.com/periodic-sentence-examples.html,Success,,
https://exercise.lovetoknow.com/5_Components_of_Physical_Fitness,Success,,
https://exoplanets.nasa.gov/,Success,,
https://experiencelife.com/article/fms-screen-test/,Success,,
https://experiencemississippiriver.com/,Success,,
https://expertboxing.com/the-perfect-boxing-stance,Success,,
https://expertpages.com/news/voice_forensic_tool.htm,Success,,
https://explorable.com/acids-and-bases,Success,,
https://explorable.com/cathode-ray-experiment,Success,,
https://explorable.com/cognitive-learning-theory,Success,,
https://explorable.com/drawing-conclusions,Success,,
https://explorable.com/validity-and-reliability,Success,,
https://exploration.grc.nasa.gov/education/rocket/bgmr.html,Failed,Failed to establish a connection,
https://explore.lib.virginia.edu/exhibits/show/sublime,Success,,
https://explorehealthcareers.org/,Success,,
https://explorelearning.zendesk.com/hc/en-us/articles/204958120,Success,,
https://explorelearning.zendesk.com/hc/en-us/categories/200289140&amp;pageID=23&amp;t=32,Success,,
https://explorepahistory.com/story.php?storyid=1-9-23&chapter=1,Success,,
https://explorer.naco.org/,Success,,
https://expresionesyrefranes.com/2007/04/30/meter-la-pata/,Success,,
https://expresionesyrefranes.com/2007/05/26/tirar-la-piedra-y-esconder-la-mano/,Success,,
https://expresionesyrefranes.com/2007/08/03/sobre-gustos-no-hay-nada-escrito/,Success,,
https://expresionesyrefranes.com/2007/09/05/cada-mochuelo-a-su-olivo/,Success,,
https://expresionesyrefranes.com/2007/09/26/a-palabras-necias-oidos-sordos/,Success,,
https://expresionesyrefranes.com/2007/10/11/en-el-reino-de-los-ciegos-el-tuerto-es-el-rey/,Success,,
https://expresionesyrefranes.com/2007/12/03/saber-a-gloria/,Success,,
https://expresionesyrefranes.com/2008/01/30/hacer-algo-a-troche-y-moche/,Success,,
https://extend.unb.ca/wss/1145demo/owl2.htm,404,"('Not Found', 'Nothing matches the given URI')",
https://extension.colostate.edu/topic-areas/agriculture/genetically-modified-gm-crops-techniques-and-applications-0-710/,Success,,
https://extensions.libreoffice.org/templates,404,"('Not Found', 'Nothing matches the given URI')",
https://extensions.openoffice.org/,Success,,
"https://extensions.openoffice.org/) and type &quot;Professional  Template Pack II&quot; into the search text box. After  clicking the search button or pressing enter, the extension for the Professional Template  Pack II will appear in the search results window. On the image below,  circle 3 things: the website address, the search text boxes, and the search results.",Failed,Failed to establish a connection,
https://extensions.openoffice.org/en/project/modern-impress-templates,Success,,
https://extensions.openoffice.org/en/project/openofficeorg-base-switchboard,Success,,
https://extensions.openoffice.org/en/project/oxygenoffice-extra-gallery,Success,,
https://extensions.openoffice.org/en/project/oxygenoffice-gallery,Success,,
https://extensions.openoffice.org/en/project/translators-tools,Success,,
https://extensions.openoffice.org/en/project/translatortools,Success,,
https://extensions.openoffice.org/node/1338,Success,,
https://extensions.openoffice.org/node/950,Success,,
https://extensions.openoffice.org/project/languagetool,Success,,
https://extensions.openoffice.org/project/switchboard,Success,,
https://ezinearticles.com/,Success,,
https://ezinearticles.com/?College-Entrance-Exam-in-China&amp;id=1291926,Redirected,URL should be updated to match Redirected URL,https://ezinearticles.com/?id=1291926&College-Entrance-Exam-in-China=
https://ezinearticles.com/?Correct-Sentence-Structure-Checker---Try-it-Right-Away!&amp;id=1565799,Redirected,URL should be updated to match Redirected URL,https://ezinearticles.com/?id=1565799&Correct-Sentence-Structure-Checker---Try-it-Right-Away%21=
https://ezinearticles.com/?Differentiated-Instruction---Content&amp;id=1446866,Redirected,URL should be updated to match Redirected URL,https://ezinearticles.com/?id=1446866&Differentiated-Instruction---Content=
https://ezinearticles.com/?Reflective-Property-of-the-Parabola&amp;id=1013715,Redirected,URL should be updated to match Redirected URL,https://ezinearticles.com/?id=1013715&Reflective-Property-of-the-Parabola=
https://ezinearticles.com/?Using-the-Forms-Wizard-in-Access-2007&amp;id=817669,Redirected,URL should be updated to match Redirected URL,https://ezinearticles.com/?id=817669&Using-the-Forms-Wizard-in-Access-2007=
https://ezinearticles.com/?Why-Study-Math?-Linear-Equations-and-the-Point-Slope-Form&amp;id=1136936,Redirected,URL should be updated to match Redirected URL,https://ezinearticles.com/?id=1136936&Why-Study-Math%3F-Linear-Equations-and-the-Point-Slope-Form=
https://faculty.atu.edu/mfinan/2243/business33.pdf,Success,,
https://faculty.etsu.edu/hipples/eximcost.htm,Success,,
https://faculty.fortlewis.edu/walker_d/econ_369_-_excise_tax_history.htm,Success,,
https://faculty.georgetown.edu/kingch/How_to_Think.htm,Success,,
https://faculty.harrisburgu.net/~paris/cis160/online/syllabus.html,Failed,Failed to establish a connection,
https://faculty.kfupm.edu.sa/che/aljuhani/new_folder/material%20%20balance.pdf,Success,,
https://faculty.kutztown.edu/dewey/why_french.htm,Success,,
https://faculty.lagcc.cuny.edu/gmccormack/problems/ApplicationOfTheQuadraticEquation/shell-5.htm,404,"('Not Found', 'Nothing matches the given URI')",
https://faculty.mdc.edu/mcueto/enc%200025/sample%20student%20outlines/narraoutlines.htm,Success,,
https://faculty.mercer.edu/weintraut_ej/grammar/modalsmit1.htm,Success,,
https://faculty.mercer.edu/weintraut_ej/style/idioms/flavpart2.htm,Success,,
https://faculty.mercer.edu/weintraut_ej/style/reflverbenga.htm,Success,,
https://faculty.mercer.edu/weintraut_ej/trans/time1.htm,Success,,
https://faculty.mercer.edu/weintraut_ej/trans/transint2.htm,Success,,
https://faculty.millikin.edu/%7Emgeorge/plagiarism/,404,"('Not Found', 'Nothing matches the given URI')",
https://faculty.millikin.edu/~mgeorge/plagiarism/,404,"('Not Found', 'Nothing matches the given URI')",
https://faculty.nwacc.edu/mjordan/College%20Algebra/Notes--Chapter%202--Fall%202011--Blanks--CA.pdf,404,"('Not Found', 'Nothing matches the given URI')",
https://faculty.philau.edu/ashleyj/new_page_8.htm,404,"('Not Found', 'Nothing matches the given URI')",
https://faculty.pittstate.edu/%7Eknichols/jazzage.html,404,"('Not Found', 'Nothing matches the given URI')",
https://faculty.plattsburgh.edu/donald.slish/Restmap.html,Failed,Failed to establish a connection,
https://faculty.plattsburgh.edu/peter.friesen/default.asp?go=276,Failed,Failed to establish a connection,
https://faculty.smu.edu/nschwart/2312/lifeyousave.htm,Success,,
https://faculty.southwest.tn.edu/rburkett/GB%201%20cell%20resp.htm,Failed,Failed to establish a connection,
https://faculty.southwest.tn.edu/rburkett/classification_of_organisms.htm,Failed,Failed to establish a connection,
https://faculty.uncfsu.edu/dwallace/lesson%204.pdf,Success,,
https://faculty.uncfsu.edu/dwallace/sz-score2.html,Success,,
https://faculty.vassar.edu/lowry/dist.html,404,"('Not Found', 'Nothing matches the given URI')",
https://faculty.washington.edu/chudler/alz.html,Success,,
https://faculty.washington.edu/chudler/amaze.html,Success,,
https://faculty.washington.edu/chudler/auto.html,Success,,
https://faculty.washington.edu/chudler/choco.html,Success,,
https://faculty.washington.edu/chudler/java/facemem.html,Success,,
https://faculty.washington.edu/chudler/java/simonn.html,Success,,
https://faculty.washington.edu/chudler/nsdivide.html,Success,,
https://faculty.washington.edu/chudler/puzmatch.html,Success,,
https://faculty.washington.edu/chudler/spinal.html,Success,,
https://faculty.washington.edu/chudler/split.html,Success,,
https://faculty.washington.edu/chudler/twopt.html,Success,,
https://faculty.washington.edu/jbs/itrans/postpet.htm,Success,,
https://faculty.washington.edu/toby/doc/BradshawSTRT06.pdf,Success,,
https://faculty.weber.edu/kmackay/statistics_on_slavery.htm,Success,,
https://faculty.weber.edu/tmathews/grammar/compmark.html,Success,,
https://faculty.wlc.edu/buelow/prc/nt5-1.htm,Success,,
https://facultyfp.salisbury.edu/dfrieck/htdocs/212/rev/acidbase/arrhenius.htm,Success,,
https://facultyfp.salisbury.edu/dfrieck/htdocs/212/rev/acidbase/bronst.htm,Success,,
https://fafsa.ed.gov/help/fftoc03a.htm,Success,,
https://fair.org,Success,,
https://fair.org/extra/affirmative-action-coverage-ignores-women8212and-discrimination/,Success,,
https://fairplayforwomen.com/biological-sex-differences/,Success,,
https://fairtax.org/index,Success,,
https://falconediting.com/en/blog/6-reasons-why-citation-of-sources-is-important-when-writing,Success,,
https://family.jrank.org/pages/580/Family-Roles-Role-Expectations-Demands.html,Success,,
https://familydoctor.org/otc-medicines-know-your-risks-and-reduce-them/,Success,,
https://famous-trials.com/rosenberg/2228-home,Success,,
https://famous-trials.com/salem/2034-sal-bpro,Success,,
https://fanous.public.iastate.edu/ce332/virtualwork/beamdeflection.html,Failed,Failed to establish a connection,
https://fansided.com/,Success,,
https://faq.library.upenn.edu/ask,Success,,
https://faraday.physics.utoronto.ca/GeneralInterest/Harrison/BohrModel/Flash/BohrModel.html,Success,,
https://faraday.physics.utoronto.ca/GeneralInterest/Harrison/Flash/Chaos/ThreeBody/ThreeBody.html,Success,,
https://faraday.physics.utoronto.ca/GeneralInterest/Harrison/Flash/ClassMechanics/DisplaceDistance/DisplaceDistance.html,Success,,
https://faraday.physics.utoronto.ca/GeneralInterest/Harrison/Flash/ClassMechanics/Projectile/Projectile.html,Success,,
https://faraday.physics.utoronto.ca/GeneralInterest/Harrison/Flash/ClassMechanics/TravelWaves/TravelWaves.html,Success,,
https://faraday.physics.utoronto.ca/GeneralInterest/Harrison/LifeEnergy/LifeAndThermo.html,Success,,
https://faraday.physics.utoronto.ca/PVB/Harrison/Flash/ClassMechanics/AirTrack/AirTrack.html,Success,,
https://faraday.physics.utoronto.ca/PVB/Harrison/Flash/ClassMechanics/ConstantAccel/ConstantAccel.html,Success,,
