"COUNT","MAX","HTTPS"
3,258206,"https://tutor-usa.com/free/geometry/worksheet/deductive-reasoning-law-detachment-law-syllogism"
3,247364,"https://tutor2.oit.unc.edu/campus/lc/lcenter.nsf/9a7d947e528c12900525647400530547/7cce8d6b51fdaabf852565b7006e4029?OpenDocument"
3,270456,"https://u-s-history.com/pages/h3787.html"
3,206199,"https://ucmp.berkeley.edu/alllife/virus.html"
3,120629,"https://ucmp.berkeley.edu/archaea/archaea.html"
3,271429,"https://ultimatedestinationoflove.blogspot.com/2009/04/jane-eyre-and-rochester-love-story.html"
3,262255,"https://upload.wikimedia.org/wikipedia/commons/0/0f/Piramides.JPG"
3,272880,"https://upload.wikimedia.org/wikipedia/commons/6/6e/Football_%28soccer_ball%29.svg"
3,282802,"https://usa.usembassy.de/etexts/oecon/chap7.htm"
3,282704,"https://usa.usembassy.de/etexts/oecon/index.htm"
3,247434,"https://users.rcn.com/jkimball.ma.ultranet/BiologyPages/A/Acids_Bases.html"
3,205070,"https://users.rcn.com/jkimball.ma.ultranet/BiologyPages/C/Chromosomes.html"
3,204941,"https://users.rcn.com/jkimball.ma.ultranet/BiologyPages/M/Mutations.html"
3,206560,"https://users.rcn.com/jkimball.ma.ultranet/BiologyPages/P/Protists.html"
3,248644,"https://users.rcn.com/jkimball.ma.ultranet/BiologyPages/R/RecombinantDNA.html"
3,282477,"https://valuationresources.com/"
3,271394,"https://vc.bridgew.edu/cgi/viewcontent.cgi?article=1283&context=undergrad_rev"
3,241683,"https://voicethread.com"
3,247718,"https://wayback.archive-it.org/3635/20130725073748/http://library.thinkquest.org/12596/dalton.html"
3,271066,"https://wayback.archive-it.org/3635/20130906224403/http://library.thinkquest.org/J001156/forms%20of%20writing/em_persuasive.htm"
3,283191,"https://weather.com/es-US/"
3,270073,"https://web.cn.edu/kwheeler/lit_terms.html"
3,270130,"https://web.cn.edu/kwheeler/lit_terms_s.html"
3,276179,"https://web.cortland.edu/andersmd/stats/normcurv.html"
3,248504,"https://web.expasy.org/translate/"
3,114646,"https://web.mit.edu/4.441/1_lectures/1_lecture5/1_lecture5.html"
3,248721,"https://web.ornl.gov/sci/techresources/Human_Genome/index.shtml"
3,277375,"https://weber.ucsd.edu/~gshafir/UrlM7.html"
3,270602,"https://weblogin.umich.edu/?cosign-www&https://www.umich.edu/%7eumfandsf/symbolismproject/symbolism.html/"
3,269208,"https://weblogin.umich.edu/?cosign-www&https://www.umich.edu/~eng217/student_projects/nkazmers/organizedcrime2.html"
3,206892,"https://webphysics.davidson.edu/physlet_resources/pp_errata/new_html/new_directory/illustration27_1.html"
3,205121,"https://westegg.com/etymology/"
3,269561,"https://westegg.com/inflation/"
3,282942,"https://whorulesamerica.ucsc.edu/power/wealth.html"
3,239863,"https://wiki.openoffice.org/wiki/Documentation/OOo3_User_Guides/Calc_Guide/Filters"
3,212682,"https://wiki.openoffice.org/wiki/Documentation/OOo3_User_Guides/Impress_Guide/Adding_renaming_removing_slides"
3,239765,"https://wiki.openoffice.org/wiki/Documentation/OOoAuthors_User_Manual/Getting_Started/Changing_page_margins"
3,212532,"https://wiki.openoffice.org/wiki/Documentation/OOoAuthors_User_Manual/Getting_Started/Creating_a_database_form"
3,239912,"https://wiki.openoffice.org/wiki/Documentation/OOoAuthors_User_Manual/Migration_Guide/Calc_and_Excel"
3,270645,"https://winstonchurchill.org/"
3,217689,"https://winstonchurchill.org/resources/speeches/1940-the-finest-hour/we-shall-fight-on-the-beaches/"
3,246531,"https://writing.umn.edu/tww/grammar/common_errors.html"
3,261925,"https://writing.wisc.edu/Handbook/CommonErrors_BestMod.html"
3,259934,"https://writingcenter.unc.edu/tips-and-tools/thesis-statements/"
3,259937,"https://writingcenter.unc.edu/tips-and-tools/transitions/"
3,277833,"https://writingfiction.suite101.com/article.cfm/use_all_five_senses"
3,271478,"https://wutheringexpectations.blogspot.com/2008/05/jane-eyre-s-chronology-golden-age-of.html"
3,271492,"https://www.123helpme.com/assets/14557.html"
3,271372,"https://www.123helpme.com/essay/Jane-Eyres-Self-Discovery-72539"
3,203522,"https://www.1920-30.com/"
3,269100,"https://www.1920-30.com/prohibition/"
3,282687,"https://www.4020.net/eastbloc/"
3,282442,"https://www.aaa.si.edu/collections/interviews/oral-history-interview-dorothea-lange-11757"
3,204704,"https://www.aaaknow.com/g8-rat-prop-crossx.htm"
3,281133,"https://www.aaamath.com/geo79-volume-cylinder.html"
3,205108,"https://www.aaamath.com/pct.htm"
3,204827,"https://www.aaastudy.com/rat-unit-rate.htm"
3,283724,"https://www.aboutmusictheory.com/music-intervals.html"
3,205037,"https://www.accessexcellence.org/RC/VL/GG/structure.php"
3,88422,"https://www.acs.psu.edu/drussell/demos/superposition/superposition.html"
3,282484,"https://www.advfn.com/"
3,270383,"https://www.affixes.org/"
3,267894,"https://www.algebra-class.com/table-of-values.html"
3,268299,"https://www.algebra-online.com/dividing-rational-expressions-1.htm"
3,267901,"https://www.algebra.com/algebra/homework/Graphs/Cubic-equations.solver"
3,269827,"https://www.alincoln-library.com/facts-about-abraham-lincoln.shtml"
3,278366,"https://www.all-story.com/issues.cgi?action=show_story&amp;story_id=100#top''"
3,204035,"https://www.allaboutcircuits.com/textbook/alternating-current/"
3,204277,"https://www.allaboutcircuits.com/textbook/direct-current/"
3,206892,"https://www.allaboutcircuits.com/textbook/direct-current/chpt-14/permanent-magnets/"
3,204003,"https://www.allaboutcircuits.com/textbook/direct-current/chpt-2/voltage-current-resistance-relate/"
3,271429,"https://www.allmusicals.com/lyrics/janeeyre/theproposal.htm"
3,217980,"https://www.amazon.com/bluest-eye-vintage-international/dp/0307278441/ref=pd_bbs_sr_1?ie=utf8&amp;s=books&amp;qid=1213821237&amp;sr=1-1"
3,217689,"https://www.amazon.com/brick-lane-novel-monica-ali/dp/1416584072/ref=pd_bbs_sr_1?ie=utf8&amp;s=books&amp;qid=1214341655&amp;sr=8-1"
3,252543,"https://www.amazon.com/first-they-killed-father-remembers/dp/0060856262/ref=pd_bbs_sr_1?ie=utf8&amp;s=books&amp;qid=1214328181&amp;sr=8-1"
3,217980,"https://www.amazon.com/raisin-sun-lorraine-hansberry/dp/0679755330/ref=pd_bbs_sr_1?ie=utf8&amp;s=books&amp;qid=1213821191&amp;sr=1-1"
3,270317,"https://www.americandialect.org/"
3,277862,"https://www.americanrhetoric.com/speeches/jfkinaugural.htm"
3,282760,"https://www.amosweb.com/cgi-bin/awb_nav.pl?s=wpd&amp;c=dsp&amp;k=money+characteristics"
3,272112,"https://www.analyzemath.com/CircleEq/Tutorials.html"
3,269445,"https://www.analyzemath.com/EquationHyperbola/EquationHyperbola.html"
3,75545,"https://www.animations.physics.unsw.edu.au/jw/doppler.htm"
3,269892,"https://www.annefrank.org/nl/anne-frank/"
3,205340,"https://www.answers.com/Q/how_do_you_turn_indirect_speech_into_direct_speech"
3,271103,"https://www.answers.com/search?q=john-betjeman"
3,205285,"https://www.answers.com/search?q=the-picture-of-dorian-gray-characters"
3,273302,"https://www.aol.com/video/"
3,281920,"https://www.apa.org/research/action/understand.aspx"
3,270609,"https://www.archives.alabama.gov/activity/actvty06.html"
3,269863,"https://www.archives.gov/education/lessons/civil-rights-act/"
3,290883,"https://www.areavibes.com/anna+maria-fl/crime/"
3,204689,"https://www.articlesforeducators.com/dir/mathematics/cat_and_mouse.asp"
3,245502,"https://www.associatedcontent.com/article/277364/chaucers_wife_of_bath_feminist_or_failure.html?cat=38"
3,249966,"https://www.associatedcontent.com/article/378740/a_brief_history_of_the_seismograph.html?page=1&amp;cat=58"
3,270208,"https://www.atlantisjournal.org/old/Papers/24_1/draudt.pdf"
3,269554,"https://www.austintexas.gov/department/o-henry-museum"
3,291453,"https://www.avert.org/sex-stis/sexually-transmitted-infections"
3,247385,"https://www.avogadro.co.uk/kinetics/rate_equation.htm"
3,260945,"https://www.awesomelibrary.org/"
3,254693,"https://www.babinlearn.com/pdf%20files/Poetry/Narrative%20Poetry.pdf"
3,282963,"https://www.balancedpolitics.org/national_sales_tax.htm"
3,271254,"https://www.bankrate.com/calculators/managing-debt/minimum-payment-calculator.aspx"
3,253887,"https://www.bartleby.com/"
3,217976,"https://www.bartleby.com/101/863.html"
3,271545,"https://www.bartleby.com/123/2.html"
3,269837,"https://www.bartleby.com/124/pres32.html"
3,217681,"https://www.bartleby.com/138/"
3,290254,"https://www.bartleby.com/200/sw9.html"
3,270681,"https://www.bartleby.com/nonfiction/"
3,203323,"https://www.baseball-reference.com/bullpen/Josh_Gibson"
3,270652,"https://www.bbc.co.uk/"
3,282652,"https://www.bbc.co.uk/history/scottishhistory/enlightenment/features_enlightenment_industry.shtml"
3,204647,"https://www.bbc.co.uk/skillswise/numbers/wholenumbers/ratioandproportion/ratio/game.shtml"
3,238341,"https://www.bc.edu/bc_org/avp/cas/his/CoreArt/maps/anschluss_1938.html"
3,238341,"https://www.bc.edu/bc_org/avp/cas/his/CoreArt/maps/postmunich_1938.html"
3,238341,"https://www.bc.edu/bc_org/avp/cas/his/CoreArt/maps/protectorate_slovakia_1939.html"
3,282645,"https://www.bea.gov/data/gdp/gross-domestic-product"
3,254710,"https://www.behindthename.com/"
3,269739,"https://www.bestessaytips.com/persuasive_essay.php"
3,282123,"https://www.betterhealth.vic.gov.au/?opendocument"
3,284185,"https://www.bibme.org/citation-guide/mla/website/"
3,282858,"https://www.biography.com/business-figure/henry-ford"
3,270441,"https://www.biography.com/people/giovanni-giacomo-casanova-38011"
3,278478,"https://www.biography.com/writer/washington-irving"
3,269950,"https://www.biographyonline.net/emily_dickinson/facts.html"
3,276030,"https://www.biologycorner.com/worksheets/random_sampling.html"
3,258397,"https://www.biologyonline.com/tutorials/selective-breeding"
3,282540,"https://www.bizfilings.com/toolkit?nid=p07_4015"
3,270144,"https://www.bl.uk/collection-items/shakespeares-first-folio"
3,302949,"https://www.bl.uk/romantics-and-victorians/articles/the-origins-of-the-gothic"
3,270945,"https://www.bl.uk/subjects/manuscripts-and-archives"
3,282526,"https://www.bls.gov/"
3,282491,"https://www.bls.gov/cpi/cpifaq.htm#Question_1"
3,282498,"https://www.bls.gov/ppi/"
3,281969,"https://www.bodybuilding.com/"
3,209166,"https://www.bolles.org/uploaded/2016-17_summer_reading/upper_school/sophomore_summer_reading/marriage_is_a_private_affair_achebe_2016.pdf"
3,270302,"https://www.brainyhistory.com/years/1835.html"
3,270302,"https://www.brainyhistory.com/years/1845.html"
3,271344,"https://www.brainyquote.com/authors/charlotte-bronte-quotes"
3,270760,"https://www.brighthub.com/education/k-12/articles/28571.aspx"
3,73234,"https://www.brightstorm.com/english/writing/writing-terms/literature-symbolism/"
3,268015,"https://www.brightstorm.com/math/algebra-2/systems-of-linear-equations/solving-a-linear-system-in-three-variables-with-a-solution/"
3,268213,"https://www.brightstorm.com/math/algebra/quadratic-equations-and-functions/the-quadratic-formula/"
3,282870,"https://www.brillig.com/debt_clock."
3,247746,"https://www.britannica.com/EBchecked/topic/76496/Robert-Boyle#tab=active~checked%2Citems~checked&amp;title=Robert%20Boyle%20--%20Britannica%20Online%20Encyclopedia"
3,270746,"https://www.britannica.com/biography/Arthur-Conan-Doyle"
3,270667,"https://www.britannica.com/biography/G-K-Chesterton"
3,303958,"https://www.britannica.com/biography/George-Orwell"
3,269671,"https://www.britannica.com/topic/C-Auguste-Dupin"
3,269194,"https://www.britannica.com/topic/Lost-Generation"
3,269172,"https://www.britannica.com/topic/bootlegging"
3,304194,"https://www.britannica.com/topic/proportional-representation"
3,269165,"https://www.brtom.org/gg/ggind1.html"
3,282554,"https://www.budget.ny.gov/"
3,269251,"https://www.c-span.org/series/?americanWriters"
3,248672,"https://www.cancer.org/cancer/cancer-causes/genetics/genes-and-cancer.html"
3,270486,"https://www.captainkidd.org/"
3,282533,"https://www.careeronestop.org/LocalHelp/UnemploymentBenefits/find-unemployment-benefits.aspx"
3,247287,"https://www.cartage.org.lb/en/themes/Sciences/Chemistry/Generalchemistry/Solutions/Solubility/Solutionsindex/Molality/Molality.htm"
3,275974,"https://www.causeweb.org/cause/archive/repository/StarLibrary/activities/miller2001/Reg_Residuals.htm"
3,270324,"https://www.cbsnews.com/news/dead-100-years-mark-twain-lets-loose/"
3,281899,"https://www.cdc.gov/mmwr/"
3,247921,"https://www.cdli.ca/courses/chem3202/unit03_org02_ilo02/b_activity.html"
3,291779,"https://www.cellsalive.com/mitosis.htm"
3,249218,"https://www.cellsalive.com/notfound.htm"
3,247287,"https://www.chem.purdue.edu/gchelp/howtosolveit/Solutions/concentrations.html#Molefraction"
3,247858,"https://www.chem.uiuc.edu/clcwebsite/elec.html"
3,247753,"https://www.chemicool.com/idealgas.html"
3,302833,"https://www.chemteam.info/AcidBase/Calc-percent-dissoc-of-weak-acid.html"
3,270667,"https://www.chesterton.org/"
3,238243,"https://www.chicagohs.org/history/capone.html"
3,271380,"https://www.chompchomp.com/terms/coordinatingconjunction.htm"
3,271380,"https://www.chompchomp.com/terms/correlativeconjunction.htm"
3,267480,"https://www.choosemyplate.gov"
3,121326,"https://www.cia.gov/library/publications/the-world-factbook/geos/cu.html"
3,282589,"https://www.cia.gov/library/publications/the-world-factbook/rankorder/2188rank.html"
3,78150,"https://www.classbrain.com/artaskcb/publish/article_143.shtml"
3,279131,"https://www.classicshorts.com/stories/lotry.html"
3,269642,"https://www.classzone.com/books/lnetwork_gr07/page_build.cfm?id=quiz&amp;ch=7"
3,270281,"https://www.cmgww.com/historic/twain/about/bio.htm"
3,282921,"https://www.commerce.gov/"
3,303810,"https://www.commonlit.org/en/texts/spunk?search_id=22329019"
3,282739,"https://www.conference-board.org/us/"
3,231206,"https://www.coolmath.com/algebra/Algebra1/11Quadratics/02_solvefactoring.htm"
3,231411,"https://www.coolmathgames.com/0-bloxorz/index.html"
3,270441,"https://www.corsinet.com/trivia/1-triv2.html"
3,292209,"https://www.cpalms.org/Public/Invalid"
3,121996,"https://www.cpsc.gov/"
3,292239,"https://www.cram.com/flashcards/create"
3,248812,"https://www.crime-scene-investigator.net/collect.html"
3,122948,"https://www.criticalthinking.org/404.php"
3,271555,"https://www.csuchico.edu/~egampel/students/evaluating.html"
3,271408,"https://www.culture24.org.uk/history-and-heritage/art38559"
3,238180,"https://www.cummingsstudyguides.net/Guides3/GrapesofWrath.html#Top"
3,270137,"https://www.cummingsstudyguides.net/xHamlet.html"
3,270080,"https://www.cummingsstudyguides.net/xIllustrations.html"
3,276044,"https://www.custominsight.com/articles/random-sampling.asp"
3,275960,"https://www.cyclismo.org/tutorial/R/linearLeastSquares.html"
3,270258,"https://www.dailywritingtips.com/20-great-similes-from-literature-to-inspire-you/"
3,270681,"https://www.dailywritingtips.com/how-to-avoid-bias-in-your-writing/"
3,122866,"https://www.dal.ca/dept/clt.html"
3,253804,"https://www.dalailama.com/messages/acceptance-speeches/nobel-peace-prize/nobel-peace-prize/nobel-peace-prize"
3,277008,"https://www.darwins-theory-of-evolution.com/"
3,268143,"https://www.daviddarling.info/encyclopedia/P/polynomial.html"
3,281976,"https://www.daviddarling.info/encyclopedia/S/skeletal_muscle_groups.html"
3,122960,"https://www.davidvl.org/Achieve/achieve.html"
3,291750,"https://www.desmos.com/calculator"
3,270066,"https://www.dictionary.com/browse/protagonist"
3,270101,"https://www.dictionary.com/browse/soliloquy"
3,90290,"https://www.didieraccord.com/exercices/index.php?ex=2.1.2.4"
3,277410,"https://www.diffen.com/difference/Communism_vs_Socialism"
3,276443,"https://www.dol.gov/ebsa/publications/10_ways_to_prepare.html"
3,282533,"https://www.dol.gov/general/topic/unemployment-insurance"
3,270166,"https://www.domainmarket.com/buynow/prowritingtips.com"
3,282004,"https://www.drkiper.com/exercises.html"
3,270080,"https://www.ducksters.com/history/renaissance/elizabethan_era.php"
3,247949,"https://www.dyesub.org/"
3,269664,"https://www.eapoe.org/index.htm"
3,269208,"https://www.ecenglish.com/learnenglish/lessons/what-are-connotations"
3,206073,"https://www.ecology.com/features/quietevolutiontrees/evotreesdrjack.html"
3,282526,"https://www.econguru.com/macroeconomic-unemployment-explained/"
3,282725,"https://www.econlib.org/library/Enc/GreatDepression.html"
3,282659,"https://www.econlib.org/library/Enc/HumanCapital.html"
3,282491,"https://www.econlib.org/library/Enc/PhillipsCurve.html"
3,282788,"https://www.econlib.org/library/Enc/bios/Keynes.html"
3,282718,"https://www.econlib.org/library/Enc/bios/Schumpeter.html"
3,282844,"https://www.economicsonline.co.uk/Managing_the_economy/Aggregate+supply.html"
3,283073,"https://www.education.miami.edu/ep/LittleHavana/"
3,290739,"https://www.eduplace.com/graphicorganizer/pdf/tchart_eng.pdf"
3,271124,"https://www.ego4u.com/en/cram-up/grammar/adjectives-adverbs/adverbs"
3,204003,"https://www.electronics-tutorials.ws/dccircuits/dcp_1.html"
3,204009,"https://www.emedicinehealth.com/electric_shock/article_em.htm"
3,269950,"https://www.emilydickinsonmuseum.org/"
3,270087,"https://www.enchantedlearning.com/grammar/punctuation/"
3,271037,"https://www.enchantedlearning.com/graphicorganizers/sfa/"
3,269208,"https://www.encyclopedia.com/humanities/encyclopedias-almanacs-transcripts-and-maps/connotation-and-denotation"
3,303846,"https://www.encyclopedia.com/humanities/news-wires-white-papers-and-books/daily-life-elizabethan-era"
3,271365,"https://www.encyclopedia.com/medicine/diseases-and-conditions/pathology/typhus"
3,269063,"https://www.encyclopedia.com/people/literature-and-arts/american-literature-biographies/f-scott-fitzgerald"
3,78036,"https://www.engineeringtoolbox.com/thermal-conductivity-d_429.html"
3,271415,"https://www.english4all.net/Connectives.html"
3,270152,"https://www.englishclub.com/grammar/passive-voice-quiz.htm"
3,271002,"https://www.englishclub.com/vocabulary/figures-metaphor.htm"
3,270674,"https://www.englishclub.com/writing/edit-peer.php"
3,271124,"https://www.englishpractice.com/grammar/degree-degree-modifiers/"
3,247732,"https://www.engr.sjsu.edu/WofMatE/Metals&amp;Alloys.htm"
3,270208,"https://www.enotes.com/shakespeare-quotes/themes"
3,279029,"https://www.enotes.com/topics/death-american-literature"
3,270022,"https://www.enotes.com/topics/how-analyze-poem"
3,203450,"https://www.enotes.com/topics/metamorphosis"
3,270234,"https://www.enotes.com/topics/ode-west-wind/text/west-wind"
3,270031,"https://www.enotes.com/william-shakespeare/shakespeares-globe-theater"
3,87383,"https://www.epa.gov/"
3,241592,"https://www.ereadingworksheets.com/writing/persuasive-essay-topics/"
3,271485,"https://www.eslbase.com/grammar/second-conditional"
3,270566,"https://www.eslincanada.com/englishlesson5.html"
3,270397,"https://www.essortment.com/history-storytelling-21197.html"
3,268057,"https://www.euclideanspace.com/maths/algebra/matrix/functions/determinant/index.htm"
3,241450,"https://www.evergreen.edu/sites/default/files/writingcenter/handouts/grammar/parallel.pdf"
3,281812,"https://www.everyculture.com/wc/Norway-to-Russia/Quechua.html"
3,290062,"https://www.explorelearning.com"
3,267973,"https://www.explorelearning.com/index.cfm?method=cResource.dspDetail&amp;ResourceID=161"
3,269222,"https://www.factmonster.com/encyclopedia/arts/bios/american-lit/fitzgerald-f-scott"
3,270573,"https://www.fanfiction.net/s/6551813/1/the_wife_of_baths_tale_movie_script"
3,282088,"https://www.fda.gov/food/food-ingredients-packaging"
3,282081,"https://www.fda.gov/regulatory-information/search-fda-guidance-documents/guidance-industry-food-labeling-guide"
3,282421,"https://www.federalreserve.gov/aboutthefed/fract.htm"
3,238017,"https://www.fembio.org/english/biography.php/woman/biography/mary-harris-mother-jones/"
3,281927,"https://www.fi.edu/"
3,269993,"https://www.fictionfactor.com/articles/developingcharacters.html"
3,282711,"https://www.finpipe.com/monetary-policy/"
3,271314,"https://www.finra.org/investors/learn-to-invest/types-investments/retirement/401k-investing"
3,238082,"https://www.firstworldwar.com/bio/baylies.htm"
3,269129,"https://www.firstworldwar.com/features/armistice.htm"
3,276016,"https://www.flatworldknowledge.com/1.0/principles-microeconomics/appendix-1-graphs-economics/nonlinear-relationships-and-gr"
3,269179,"https://www.fold3.com/page/93132113-the-prohibition-era-1919-1933/"
3,270390,"https://www.folger.edu/shakespeare-in-american-life"
3,253161,"https://www.folkstory.com/campbell/scholars_life.html"
3,276065,"https://www.fourmilab.ch/rpkp/experiments/statistics.html"
3,291554,"https://www.freeart.com/gallery/e/elgreco/elgreco.html"
3,267866,"https://www.freemathhelp.com/point-slope.html"
3,270470,"https://www.freetheslaves.net/"
3,269222,"https://www.fscottfitzgeraldsociety.org/conferences/index.html"
3,269237,"https://www.fscottfitzgeraldsociety.org/resources/video.html"
3,274072,"https://www.funtrivia.com/playquiz.cfm?qid=291144"
3,269273,"https://www.fws.gov/refuges/profiles/index.cfm?id=41582"
3,269605,"https://www.gentrylocke.com/files/3173_MayaAngelou-1-21-08.pdf"
3,91116,"https://www.germanveryeasy.com/date"
3,280958,"https://www.getrichslowly.org/the-true-cost-of-car-ownership/"
3,205037,"https://www.glencoe.com/qe/qe136national.php?qi=4367&amp;st"
3,271394,"https://www.goodreads.com/quotes/tag/mr--rochester"
3,303008,"https://www.google.com/"
3,254483,"https://www.google.com/search?q=active+listener&amp;rls=com.microsoft:en-us:IE-SearchBox&amp;ie=UTF-8&amp;oe=UTF-8&amp;sourceid=ie7&amp;rlz=1I7DMUS"
3,254466,"https://www.google.com/search?q=four+courts+of+dublin&amp;ie=utf-8&amp;oe=utf-8&amp;aq=t&amp;rls=org.mozilla:en-US:official&amp;client=firefox-a"
3,254570,"https://www.google.com/search?q=guy+de+maupassant&amp;ie=utf-8&amp;oe=utf-8&amp;aq=t&amp;rls=org.mozilla:en-US:official&amp;client=firefox-a"
3,254412,"https://www.google.com/search?q=informational+essays&amp;ie=utf-8&amp;oe=utf-8&amp;aq=t&amp;rls=org.mozilla:en-US:official&amp;client=firefox-a"
3,254499,"https://www.google.com/search?q=informational+essays&amp;rls=com.microsoft:en-us:IE-SearchBox&amp;ie=UTF-8&amp;oe=UTF-8&amp;sourceid=ie7&amp;rlz=1I7DMUS"
3,254506,"https://www.google.com/search?q=jewelry+store&amp;ie=utf-8&amp;oe=utf-8&amp;aq=t&amp;rls=org.mozilla:en-US:official&amp;client=firefox-a"
3,276065,"https://www.google.com/search?q=statistics+random+number+generator&amp;ie=utf-8&amp;oe=utf-8&amp;aq=t&amp;rls=org.mozilla:en-US:official&amp;client=firefox-a"
3,254499,"https://www.google.com/search?q=the+sniper+by+liam+o%e2%80%99flaherty&amp;ie=utf-8&amp;oe=utf-8&amp;aq=t&amp;rls=org.mozilla:en-US:official&amp;client=firefox-a"
3,267831,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&sqi=2&ved=0CB0QFjAAahUKEwi7iZL4-YDIAhXBjw0KHbacDBs&url=http%3A%2F%2Fwww.mpsaz.org%2Facademy%2Fstaff%2Fjstaylor%2Fclass2%2Fma051213%2Ffiles%2F6.1_inequalities.ppt&usg=AFQjCNGYMoppLUaFIW7A1djBJdkAC-ktPw&sig2=oLWjAocbtKfRG884n2vdVg&bvm=bv.102829193,d.eXY&cad=rja"
3,254594,"https://www.google.com/webhp?hl=en&amp;client=firefox-a&amp;rls=org.mozilla%3Aen-US%3Aofficial&amp;hs=9Yg&amp;q=active+listener&amp;btnG=Search"
3,254514,"https://www.google.com/webhp?hl=en&amp;client=firefox-a&amp;rls=org.mozilla%3Aen-US%3Aofficial&amp;hs=kRf&amp;q=The+Necklace+by+Guy+de+Maupassant&amp;btnG=Search"
3,254427,"https://www.google.com/webhp?hl=en&amp;client=firefox-a&amp;rls=org.mozilla%3Aen-US%3Aofficial&amp;hs=wuf&amp;q=informational+essays&amp;btnG=Search"
3,254442,"https://www.google.com/webhp?hl=en&amp;client=firefox-a&amp;rls=org.mozilla%3Aen-US%3Aofficial&amp;q=Bogot%C3%A1&amp;btnG=Search"
3,254609,"https://www.google.com/webhp?hl=en&amp;client=firefox-a&amp;rls=org.mozilla%3Aen-US%3Aofficial&amp;q=Hernando+Tellez&amp;btnG=Search"
3,254530,"https://www.google.com/webhp?hl=en&amp;client=firefox-a&amp;rls=org.mozilla%3Aen-US%3Aofficial&amp;q=Liam+O%E2%80%99Flaherty&amp;btnG=Search"
3,254451,"https://www.google.com/webhp?hl=en&amp;client=firefox-a&amp;rls=org.mozilla%3Aen-US%3Aofficial&amp;q=active+listener&amp;btnG=Search"
3,254434,"https://www.google.com/webhp?hl=en&amp;client=firefox-a&amp;rls=org.mozilla%3Aen-US%3Aofficial&amp;q=leaders+and+revolutionaries&amp;btnG=Search"
3,282879,"https://www.govinfo.gov/"
3,116332,"https://www.gradschools.com/programs/literature-writing"
3,270595,"https://www.grammar-monster.com/glossary/adverbial_phrases.htm"
3,269972,"https://www.grammar-monster.com/glossary/restrictive_clause.htm"
3,270223,"https://www.grammar-quizzes.com/8-7.html"
3,203310,"https://www.grammaruntied.com/blog/?p=767"
3,269972,"https://www.grammaruntied.com/clauses/clausequiz2/Iquizclause2.html"
3,206591,"https://www.grc.nasa.gov/www/k-12/Sample_Projects/Ohms_Law/ohmslaw.html"
3,302895,"https://www.grc.nasa.gov/www/k-12/airplane/aboyle.html"
3,62867,"https://www.grc.nasa.gov/www/k-12/airplane/falling.html"
3,66808,"https://www.grc.nasa.gov/www/k-12/airplane/glussac.html"
3,89487,"https://www.grc.nasa.gov/www/k-12/airplane/thermo2.html"
3,73026,"https://www.greyhound.com/home/"
3,217681,"https://www.gutenberg.org/dirs/etext03/pygml10.txt"
3,270602,"https://www.gutenberg.org/ebooks/1934"
3,290147,"https://www.gutenberg.org/ebooks/29433"
3,63541,"https://www.gutenberg.org/files/1342/1342-h/1342-h.htm"
3,217685,"https://www.gutenberg.org/files/174/174-h/174-h.htm"
3,238623,"https://www.habitat.org/volunteer/build-events/carter-work-project"
3,220346,"https://www.hamilton.edu/academics/centers/writing/writing-resources/persuasive-essays"
3,281948,"https://www.healthy-heart-guide.com/cardiovascular-disease-and-fitness.html"
3,281885,"https://www.heart.org/"
3,256097,"https://www.helpalgebra.com/articles/rationalizedenominator.htm"
3,274268,"https://www.helpwithfractions.com/adding-fractions-same-denominator"
3,282928,"https://www.hhs.gov/"
3,281892,"https://www.hhs.gov/fitness/index.html"
3,269266,"https://www.historicnewengland.org/property/sarah-orne-jewett-house-museum-and-visitor-center/"
3,269129,"https://www.history.com/news/the-black-sox-baseball-scandal-95-years-ago"
3,241651,"https://www.history.com/speeches"
3,270201,"https://www.history.com/this-day-in-history/william-shakespeare-born"
3,269842,"https://www.history.com/topics/american-civil-war/abraham-lincoln-assassination"
3,276921,"https://www.history.com/topics/great-depression"
3,238257,"https://www.history.com/topics/great-depression/1929-stock-market-crash-video"
3,269921,"https://www.history.com/topics/us-presidents/franklin-d-roosevelt"
3,238285,"https://www.history.navy.mil/photos/events/wwii-pac/pearlhbr/pearlhbr.htm"
3,269100,"https://www.historylearningsite.co.uk/modern-world-history-1918-to-1980/america-1918-1939/america-in-the-1920s/"
3,269078,"https://www.historylearningsite.co.uk/modern-world-history-1918-to-1980/america-1918-1939/wall-street-crash-of-1929-and-its-aftermath/"
3,270295,"https://www.historyplace.com/civilwar/"
3,270434,"https://www.historywiz.com/didyouknow/tarringandfeathering.htm"
3,269085,"https://www.hoboes.com/Mimsy/Books/great-gatsby/"
3,282201,"https://www.house.gov/"
3,237567,"https://www.howstuffworks.com/videos"
3,270353,"https://www.hugedomains.com/domain_profile.cfm?d=leasttern&e=com"
3,250461,"https://www.ibiblio.org/e-notes/3Dapp/Convex.htm"
3,270317,"https://www.ic.arizona.edu/%7Elsp/index.html"
3,273633,"https://www.ideabook.com/tutorials/illustrations/every_picture_tells_a_story_us.html"
3,252011,"https://www.iep.utm.edu/freud/"
3,270331,"https://www.imdb.com/title/tt0053571/"
3,270251,"https://www.imdb.com/title/tt0058385/"
3,269114,"https://www.imdb.com/title/tt0071577/"
